GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0019219	P	regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	19	275	1847	37767	0.085	0.78	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0019222	P	regulation of metabolic process	22	275	2210	37767	0.088	0.8	// AT5G47220 // AT1G32640 // AT1G28050 // AT2G23290 // AT5G64750 // AT1G74930 // AT4G32800 // AT5G67300 // AT5G52020 // AT4G34410 // AT3G42670 // AT4G25470 // AT4G01250 // AT3G15210 // AT4G24960 // AT1G79430 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT5G63770 // AT4G37260 
GO:0048513	P	organ development	10	275	838	37767	0.09	0.8	// AT2G41510 // AT1G63030 // AT3G56090 // AT3G62720 // AT1G79430 // AT1G12610 // AT5G01600 // AT3G22400 // AT1G13260 // AT5G63770 
GO:0009987	P	cellular process	96	275	11684	37767	0.089	0.8	// AT2G34930 // AT2G47450 // AT4G24570 // AT5G26920 // AT4G39880 // AT5G52020 // AT5G43890 // AT1G60190 // AT2G19570 // AT2G47110 // AT4G25470 // AT4G04770 // AT4G17230 // AT3G52400 // AT3G56090 // AT3G50260 // AT4G37260 // AT1G03950 // AT1G02400 // AT1G61360 // AT1G17745 // AT4G24960 // AT5G57685 // AT5G41700 // AT3G16770 // AT2G29450 // AT3G13720 // AT3G25760 // AT3G42670 // AT3G27830 // AT1G11050 // AT1G79430 // AT3G11120 // AT2G30870 // AT1G74930 // AT4G37770 // AT5G67300 // AT5G01600 // AT1G12610 // AT5G47220 // AT1G63030 // AT1G33610 // AT4G31780 // AT1G28050 // AT1G29340 // AT1G61890 // AT1G59870 // AT4G32800 // AT5G42650 // AT2G40380 // AT5G15960 // AT2G21510 // AT4G34410 // AT3G25770 // AT3G55940 // AT5G25810 // AT3G23550 // AT5G22630 // AT5G28490 // AT1G11670 // AT3G15353 // AT1G09970 // AT3G15210 // AT4G25100 // AT5G24270 // AT2G35930 // AT3G51450 // AT1G17820 // AT4G29350 // AT5G64750 // AT1G32640 // AT5G22250 // AT5G54770 // AT1G66090 // AT2G23290 // AT3G44260 // AT1G09070 // AT1G27730 // AT3G52450 // AT2G06050 // AT1G27130 // AT4G08040 // AT5G62520 // AT2G41510 // AT3G62720 // AT4G01250 // AT5G52050 // AT4G31800 // AT5G42570 // AT1G29395 // AT5G63770 // AT5G38710 // AT1G72540 // AT1G13260 // AT2G30360 // AT2G22500 
GO:0048731	P	system development	10	275	839	37767	0.091	0.8	// AT2G41510 // AT1G63030 // AT3G56090 // AT3G62720 // AT1G79430 // AT1G12610 // AT5G01600 // AT3G22400 // AT1G13260 // AT5G63770 
GO:0051649	P	establishment of localization in cell	7	275	525	37767	0.093	0.82	// AT5G42570 // AT3G52400 // AT4G24570 // AT5G57685 // AT2G22500 // AT2G47450 // AT1G09070 
GO:0009889	P	regulation of biosynthetic process	19	275	1881	37767	0.097	0.83	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0031326	P	regulation of cellular biosynthetic process	19	275	1881	37767	0.097	0.83	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0010468	P	regulation of gene expression	20	275	2001	37767	0.097	0.83	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT3G42670 // AT5G67300 // AT5G52020 // AT1G32640 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0051171	P	regulation of nitrogen compound metabolic process	19	275	1888	37767	0.099	0.84	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0070727	P	cellular macromolecule localization	5	275	341	37767	0.11	0.9	// AT3G52400 // AT2G47450 // AT5G42570 // AT1G09070 // AT1G59870 
GO:0006350	P	transcription	19	275	1923	37767	0.11	0.93	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0007242	P	intracellular signaling cascade	8	275	659	37767	0.11	0.93	// AT5G47220 // AT1G32640 // AT3G52400 // AT3G15210 // AT3G16770 // AT5G64750 // AT5G15960 // AT3G55940 
GO:0060255	P	regulation of macromolecule metabolic process	20	275	2060	37767	0.12	0.98	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT3G42670 // AT5G67300 // AT5G52020 // AT1G32640 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0080090	P	regulation of primary metabolic process	19	275	1952	37767	0.12	0.99	// AT5G47220 // AT4G32800 // AT4G31800 // AT4G17230 // AT1G32640 // AT5G67300 // AT5G52020 // AT1G28050 // AT5G64750 // AT1G79430 // AT1G13260 // AT4G34410 // AT3G50260 // AT2G23290 // AT3G15210 // AT1G74930 // AT4G01250 // AT4G25470 // AT4G37260 
GO:0009888	P	tissue development	5	275	359	37767	0.13	0.99	// AT2G41510 // AT1G12610 // AT3G62720 // AT1G79430 // AT1G63030 
GO:0046907	P	intracellular transport	6	275	463	37767	0.13	0.99	// AT5G42570 // AT3G52400 // AT4G24570 // AT1G09070 // AT2G47450 // AT2G22500 
GO:0033036	P	macromolecule localization	6	275	462	37767	0.13	0.99	// AT5G42570 // AT3G52400 // AT2G47450 // AT1G12090 // AT1G09070 // AT1G59870 
GO:0006520	P	cellular amino acid metabolic process	5	275	430	37767	0.21	1	// AT4G08040 // AT1G17745 // AT5G38710 // AT4G37770 // AT5G22630 
GO:0007165	P	signal transduction	12	275	1228	37767	0.19	1	// AT5G47220 // AT1G17820 // AT1G33610 // AT2G34930 // AT3G52400 // AT1G32640 // AT5G64750 // AT1G66090 // AT3G16770 // AT3G15210 // AT5G15960 // AT3G55940 
GO:0000003	P	reproduction	10	275	1186	37767	0.37	1	// AT4G24960 // AT1G25560 // AT1G01470 // AT1G60870 // AT4G35900 // AT5G01600 // AT1G61360 // AT4G24660 // AT1G13260 // AT3G56090 
GO:0016310	P	phosphorylation	6	275	1079	37767	0.8	1	// AT1G11050 // AT1G09970 // AT1G72540 // AT1G61360 // AT2G30360 // AT5G63770 
GO:0003006	P	reproductive developmental process	9	275	978	37767	0.29	1	// AT4G24960 // AT1G25560 // AT1G01470 // AT1G60870 // AT4G35900 // AT5G01600 // AT4G24660 // AT1G13260 // AT3G56090 
GO:0046483	P	heterocycle metabolic process	5	275	460	37767	0.25	1	// AT2G41510 // AT5G54770 // AT2G19570 // AT5G38710 // AT1G59870 
GO:0019538	P	protein metabolic process	18	275	4009	37767	0.99	1	// AT5G41700 // AT4G39880 // AT3G52450 // AT3G27830 // AT2G21510 // AT2G35930 // AT2G47110 // AT1G11050 // AT1G29340 // AT1G09970 // AT1G60190 // AT1G72540 // AT5G10770 // AT3G45310 // AT1G61360 // AT1G51760 // AT2G30360 // AT3G11120 
GO:0006807	P	nitrogen compound metabolic process	31	275	3826	37767	0.29	1	// AT5G47220 // AT1G32640 // AT5G22250 // AT5G54770 // AT1G28050 // AT2G23290 // AT5G64750 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G59870 // AT4G32800 // AT5G67300 // AT5G52020 // AT4G34410 // AT4G08040 // AT3G50260 // AT5G22630 // AT2G41510 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT2G19570 // AT4G31800 // AT4G17230 // AT4G37770 // AT3G51450 // AT5G38710 // AT1G13260 // AT4G37260 
GO:0044267	P	cellular protein metabolic process	15	275	3487	37767	0.99	1	// AT5G41700 // AT4G39880 // AT3G52450 // AT3G27830 // AT2G21510 // AT2G35930 // AT2G47110 // AT1G11050 // AT1G29340 // AT1G09970 // AT1G60190 // AT1G72540 // AT1G61360 // AT2G30360 // AT3G11120 
GO:0044260	P	cellular macromolecule metabolic process	38	275	6447	37767	0.94	1	// AT5G47220 // AT1G32640 // AT5G22250 // AT1G28050 // AT1G29340 // AT1G09970 // AT4G34410 // AT2G23290 // AT5G64750 // AT1G61360 // AT3G44260 // AT1G74930 // AT1G59870 // AT1G60190 // AT4G32800 // AT4G39880 // AT3G52450 // AT5G67300 // AT5G52020 // AT2G21510 // AT1G79430 // AT5G41700 // AT3G27830 // AT3G62720 // AT2G47110 // AT1G11050 // AT4G01250 // AT3G15210 // AT4G25470 // AT3G11120 // AT4G31800 // AT4G17230 // AT2G35930 // AT3G50260 // AT1G72540 // AT1G13260 // AT2G30360 // AT4G37260 
GO:0016043	P	cellular component organization	5	275	1179	37767	0.93	1	// AT4G29350 // AT3G52400 // AT4G31780 // AT3G62690 // AT5G28490 
GO:0006629	P	lipid metabolic process	9	275	841	37767	0.17	1	// AT3G25760 // AT5G42650 // AT4G31780 // AT1G02660 // AT3G25770 // AT1G29670 // AT3G55940 // AT1G02400 // AT2G06050 
GO:0009308	P	amine metabolic process	6	275	521	37767	0.18	1	// AT5G22630 // AT2G41510 // AT4G37770 // AT4G08040 // AT5G38710 // AT1G17745 
GO:0050794	P	regulation of cellular process	29	275	3375	37767	0.2	1	// AT5G47220 // AT1G33610 // AT2G34930 // AT1G28050 // AT1G66090 // AT4G34410 // AT2G23290 // AT5G64750 // AT1G74930 // AT4G32800 // AT5G67300 // AT5G15960 // AT1G32640 // AT3G15210 // AT3G16770 // AT3G55940 // AT4G25470 // AT4G01250 // AT4G24960 // AT1G79430 // AT4G31800 // AT4G17230 // AT3G52400 // AT3G50260 // AT1G17820 // AT5G52020 // AT1G13260 // AT5G63770 // AT4G37260 
GO:0043412	P	macromolecule modification	12	275	1636	37767	0.53	1	// AT3G52450 // AT5G22250 // AT2G35930 // AT2G47110 // AT1G11050 // AT1G29340 // AT1G09970 // AT1G60190 // AT1G72540 // AT1G61360 // AT3G44260 // AT2G30360 
GO:0008152	P	metabolic process	80	275	10614	37767	0.38	1	// AT5G47220 // AT2G06050 // AT1G29670 // AT1G32640 // AT5G22250 // AT4G31780 // AT5G54770 // AT1G28050 // AT1G29340 // AT1G09970 // AT5G38010 // AT1G79430 // AT4G24960 // AT2G23290 // AT1G02400 // AT1G61360 // AT1G17745 // AT1G27130 // AT3G44260 // AT1G59870 // AT1G60190 // AT4G32800 // AT4G39880 // AT3G52450 // AT5G42650 // AT5G67300 // AT5G52020 // AT5G43890 // AT5G22630 // AT2G21510 // AT5G64750 // AT5G26920 // AT5G41700 // AT4G08040 // AT3G50260 // AT2G29450 // AT2G19570 // AT5G21105 // AT3G11120 // AT3G55940 // AT3G25770 // AT4G25100 // AT3G42670 // AT3G27830 // AT3G04010 // AT2G41510 // AT3G62720 // AT2G47110 // AT1G11050 // AT4G25470 // AT3G55430 // AT1G72540 // AT1G02660 // AT3G15210 // AT1G27730 // AT1G74930 // AT4G01250 // AT5G10770 // AT2G27500 // AT4G04770 // AT5G62520 // AT2G30870 // AT4G31800 // AT4G17230 // AT2G22930 // AT3G45310 // AT3G56090 // AT2G35930 // AT3G59710 // AT4G37770 // AT5G63770 // AT3G51450 // AT5G01600 // AT3G25760 // AT5G38710 // AT4G34410 // AT1G51760 // AT1G13260 // AT2G30360 // AT4G37260 
GO:0044271	P	cellular nitrogen compound biosynthetic process	5	275	394	37767	0.16	1	// AT1G17745 // AT3G51450 // AT5G54770 // AT5G38710 // AT5G22630 
GO:0006519	P	cellular amino acid and derivative metabolic process	6	275	682	37767	0.38	1	// AT1G32640 // AT5G22630 // AT4G37770 // AT4G08040 // AT5G38710 // AT1G17745 
GO:0044249	P	cellular biosynthetic process	38	275	4925	37767	0.38	1	// AT5G47220 // AT1G32640 // AT4G31780 // AT5G54770 // AT1G28050 // AT4G34410 // AT2G23290 // AT5G64750 // AT1G17745 // AT1G74930 // AT4G32800 // AT4G39880 // AT5G42650 // AT5G67300 // AT5G52020 // AT5G43890 // AT5G26920 // AT4G08040 // AT3G50260 // AT3G25770 // AT4G04770 // AT5G22630 // AT3G27830 // AT3G62720 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT3G11120 // AT4G31800 // AT4G17230 // AT4G37770 // AT3G51450 // AT3G25760 // AT5G38710 // AT1G13260 // AT2G06050 // AT4G37260 
GO:0006139	P	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	22	275	3198	37767	0.64	1	// AT5G47220 // AT1G32640 // AT5G22250 // AT1G28050 // AT2G23290 // AT5G64750 // AT3G44260 // AT1G74930 // AT4G32800 // AT5G67300 // AT5G52020 // AT4G34410 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT2G19570 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0006508	P	proteolysis	5	275	810	37767	0.7	1	// AT5G41700 // AT5G10770 // AT2G47110 // AT3G45310 // AT1G51760 
GO:0032502	P	developmental process	18	275	2304	37767	0.41	1	// AT2G41510 // AT5G63770 // AT4G24960 // AT1G63030 // AT1G25560 // AT5G28490 // AT1G01470 // AT3G62720 // AT4G31780 // AT1G60870 // AT4G35900 // AT1G12610 // AT3G56090 // AT3G22400 // AT4G24660 // AT1G13260 // AT1G79430 // AT5G01600 
GO:0032501	P	multicellular organismal process	19	275	2094	37767	0.19	1	// AT2G41510 // AT5G63770 // AT4G24960 // AT1G63030 // AT1G25560 // AT1G01470 // AT3G62720 // AT4G31780 // AT1G60870 // AT4G35900 // AT1G79430 // AT1G12610 // AT5G01600 // AT1G61360 // AT3G22400 // AT4G24660 // AT1G13260 // AT3G56090 // AT1G27730 
GO:0048608	P	reproductive structure development	9	275	978	37767	0.29	1	// AT4G24960 // AT1G25560 // AT1G01470 // AT1G60870 // AT4G35900 // AT5G01600 // AT4G24660 // AT1G13260 // AT3G56090 
GO:0043687	P	post-translational protein modification	10	275	1248	37767	0.43	1	// AT3G52450 // AT2G35930 // AT2G47110 // AT1G11050 // AT1G29340 // AT1G09970 // AT1G60190 // AT1G72540 // AT1G61360 // AT2G30360 
GO:0044106	P	cellular amine metabolic process	5	275	438	37767	0.22	1	// AT4G08040 // AT1G17745 // AT5G38710 // AT4G37770 // AT5G22630 
GO:0034645	P	cellular macromolecule biosynthetic process	23	275	3661	37767	0.8	1	// AT5G47220 // AT1G32640 // AT1G28050 // AT4G34410 // AT2G23290 // AT5G64750 // AT4G32800 // AT4G39880 // AT5G67300 // AT5G52020 // AT1G74930 // AT3G27830 // AT3G62720 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT3G11120 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0044255	P	cellular lipid metabolic process	6	275	618	37767	0.3	1	// AT1G02400 // AT5G42650 // AT4G31780 // AT3G25770 // AT3G25760 // AT2G06050 
GO:0043170	P	macromolecule metabolic process	42	275	7127	37767	0.95	1	// AT5G47220 // AT1G32640 // AT5G22250 // AT1G28050 // AT1G29340 // AT1G09970 // AT4G34410 // AT2G23290 // AT5G64750 // AT1G61360 // AT3G44260 // AT1G74930 // AT1G59870 // AT1G60190 // AT4G32800 // AT4G39880 // AT3G52450 // AT5G67300 // AT5G52020 // AT2G21510 // AT1G79430 // AT5G41700 // AT5G10770 // AT3G42670 // AT3G27830 // AT3G62720 // AT2G47110 // AT1G11050 // AT4G01250 // AT3G15210 // AT4G25470 // AT3G11120 // AT4G31800 // AT4G17230 // AT2G35930 // AT3G45310 // AT3G50260 // AT1G72540 // AT1G51760 // AT1G13260 // AT2G30360 // AT4G37260 
GO:0007275	P	multicellular organismal development	17	275	2020	37767	0.31	1	// AT2G41510 // AT5G63770 // AT4G24960 // AT1G63030 // AT1G25560 // AT1G01470 // AT3G62720 // AT4G31780 // AT1G60870 // AT4G35900 // AT1G12610 // AT3G56090 // AT3G22400 // AT4G24660 // AT1G13260 // AT1G79430 // AT5G01600 
GO:0010467	P	gene expression	23	275	3962	37767	0.9	1	// AT5G47220 // AT1G32640 // AT1G28050 // AT4G34410 // AT2G23290 // AT5G64750 // AT4G32800 // AT4G39880 // AT5G67300 // AT5G52020 // AT1G74930 // AT3G42670 // AT3G27830 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT3G11120 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0009908	P	flower development	5	275	377	37767	0.14	1	// AT4G35900 // AT1G13260 // AT3G56090 // AT4G24960 // AT5G01600 
GO:0006468	P	protein amino acid phosphorylation	5	275	946	37767	0.82	1	// AT1G61360 // AT1G72540 // AT1G09970 // AT2G30360 // AT1G11050 
GO:0006464	P	protein modification process	10	275	1474	37767	0.63	1	// AT3G52450 // AT2G35930 // AT2G47110 // AT1G11050 // AT1G29340 // AT1G09970 // AT1G60190 // AT1G72540 // AT1G61360 // AT2G30360 
GO:0022414	P	reproductive process	10	275	1161	37767	0.34	1	// AT4G24960 // AT1G25560 // AT1G01470 // AT1G60870 // AT4G35900 // AT5G01600 // AT1G61360 // AT4G24660 // AT1G13260 // AT3G56090 
GO:0009058	P	biosynthetic process	38	275	5118	37767	0.48	1	// AT5G47220 // AT1G32640 // AT4G31780 // AT5G54770 // AT1G28050 // AT4G34410 // AT2G23290 // AT5G64750 // AT1G17745 // AT1G74930 // AT4G32800 // AT4G39880 // AT5G42650 // AT5G67300 // AT5G52020 // AT5G43890 // AT5G26920 // AT4G08040 // AT3G50260 // AT3G25770 // AT4G04770 // AT5G22630 // AT3G27830 // AT3G62720 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT3G11120 // AT4G31800 // AT4G17230 // AT4G37770 // AT3G51450 // AT3G25760 // AT5G38710 // AT1G13260 // AT2G06050 // AT4G37260 
GO:0009059	P	macromolecule biosynthetic process	23	275	3685	37767	0.81	1	// AT5G47220 // AT1G32640 // AT1G28050 // AT4G34410 // AT2G23290 // AT5G64750 // AT4G32800 // AT4G39880 // AT5G67300 // AT5G52020 // AT1G74930 // AT3G27830 // AT3G62720 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT3G11120 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0009056	P	catabolic process	11	275	1307	37767	0.36	1	// AT2G30870 // AT4G24960 // AT2G19570 // AT2G41510 // AT2G47110 // AT1G27130 // AT5G41700 // AT2G29450 // AT1G02400 // AT5G38710 // AT1G59870 
GO:0008610	P	lipid biosynthetic process	5	275	439	37767	0.22	1	// AT4G31780 // AT2G06050 // AT3G25770 // AT3G25760 // AT5G42650 
GO:0044238	P	primary metabolic process	59	275	8995	37767	0.84	1	// AT5G47220 // AT1G29670 // AT1G32640 // AT5G22250 // AT4G31780 // AT1G28050 // AT1G29340 // AT1G09970 // AT4G34410 // AT2G23290 // AT1G02400 // AT1G61360 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G59870 // AT1G60190 // AT4G32800 // AT4G39880 // AT3G52450 // AT5G42650 // AT5G67300 // AT5G52020 // AT2G06050 // AT2G21510 // AT5G64750 // AT1G79430 // AT5G41700 // AT4G08040 // AT5G10770 // AT3G25770 // AT2G19570 // AT3G55940 // AT5G22630 // AT3G27830 // AT3G04010 // AT3G62720 // AT2G47110 // AT1G11050 // AT3G15210 // AT3G55430 // AT1G02660 // AT2G27500 // AT4G01250 // AT4G25470 // AT3G11120 // AT4G31800 // AT4G17230 // AT2G35930 // AT4G37770 // AT3G45310 // AT3G50260 // AT3G25760 // AT5G38710 // AT1G72540 // AT1G51760 // AT1G13260 // AT2G30360 // AT4G37260 
GO:0005975	P	carbohydrate metabolic process	5	275	866	37767	0.76	1	// AT3G04010 // AT3G55430 // AT3G62720 // AT2G27500 // AT1G59870 
GO:0048856	P	anatomical structure development	17	275	1726	37767	0.13	1	// AT2G41510 // AT5G63770 // AT4G24960 // AT1G63030 // AT1G25560 // AT5G28490 // AT1G01470 // AT3G62720 // AT1G60870 // AT4G35900 // AT1G12610 // AT3G56090 // AT3G22400 // AT4G24660 // AT1G13260 // AT1G79430 // AT5G01600 
GO:0044237	P	cellular metabolic process	66	275	8722	37767	0.38	1	// AT5G47220 // AT2G06050 // AT5G64750 // AT1G32640 // AT5G22250 // AT4G31780 // AT5G54770 // AT1G28050 // AT1G29340 // AT1G09970 // AT1G79430 // AT4G24960 // AT2G23290 // AT1G02400 // AT1G61360 // AT1G17745 // AT5G26920 // AT3G44260 // AT1G59870 // AT1G60190 // AT4G32800 // AT4G39880 // AT3G52450 // AT5G42650 // AT5G67300 // AT5G52020 // AT5G43890 // AT2G21510 // AT1G27130 // AT5G41700 // AT4G08040 // AT3G50260 // AT2G29450 // AT2G19570 // AT3G11120 // AT3G25770 // AT4G25100 // AT5G22630 // AT3G27830 // AT2G41510 // AT3G62720 // AT2G47110 // AT1G11050 // AT4G01250 // AT1G72540 // AT3G15210 // AT1G27730 // AT1G74930 // AT4G25470 // AT4G04770 // AT5G62520 // AT2G30870 // AT4G31800 // AT4G17230 // AT3G56090 // AT2G35930 // AT4G37770 // AT5G63770 // AT3G51450 // AT5G01600 // AT3G25760 // AT5G38710 // AT4G34410 // AT1G13260 // AT2G30360 // AT4G37260 
GO:0006796	P	phosphate metabolic process	6	275	1178	37767	0.86	1	// AT1G11050 // AT1G09970 // AT1G72540 // AT1G61360 // AT2G30360 // AT5G63770 
GO:0006793	P	phosphorus metabolic process	6	275	1179	37767	0.86	1	// AT1G11050 // AT1G09970 // AT1G72540 // AT1G61360 // AT2G30360 // AT5G63770 
GO:0016563	F	transcription activator activity	6	275	177	37767	0.0022	0.32	// AT5G47220 // AT1G32640 // AT5G52020 // AT4G35900 // AT3G16770 // AT4G25470 
GO:0022857	F	transmembrane transporter activity	17	275	1128	37767	0.0043	0.32	// AT3G23550 // AT1G60960 // AT3G62150 // AT1G78560 // AT1G11670 // AT5G17850 // AT5G15240 // AT1G16370 // AT1G61890 // AT4G24570 // AT4G05120 // AT1G31770 // AT1G59870 // AT5G52050 // AT1G57990 // AT2G22500 // AT4G04770 
GO:0022804	F	active transmembrane transporter activity	12	275	664	37767	0.0041	0.32	// AT3G23550 // AT3G62150 // AT1G78560 // AT1G11670 // AT5G17850 // AT5G15240 // AT1G16370 // AT1G61890 // AT1G31770 // AT4G04770 // AT5G52050 // AT1G59870 
GO:0003700	F	transcription factor activity	27	275	2173	37767	0.0053	0.32	// AT5G47220 // AT1G63030 // AT1G32640 // AT1G28050 // AT4G35900 // AT2G23290 // AT5G64750 // AT4G24660 // AT4G32800 // AT1G25560 // AT5G67300 // AT5G52020 // AT1G12610 // AT1G74930 // AT4G34410 // AT3G16770 // AT5G25810 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT1G27730 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0015297	F	antiporter activity	5	275	170	37767	0.0091	0.44	// AT1G11670 // AT3G23550 // AT5G52050 // AT1G61890 // AT5G17850 
GO:0005215	F	transporter activity	19	275	1477	37767	0.013	0.5	// AT3G23550 // AT1G60960 // AT1G22570 // AT1G78560 // AT5G55930 // AT1G11670 // AT3G62150 // AT5G17850 // AT5G15240 // AT1G16370 // AT1G61890 // AT4G24570 // AT4G05120 // AT1G31770 // AT1G59870 // AT5G52050 // AT1G57990 // AT2G22500 // AT4G04770 
GO:0015291	F	secondary active transmembrane transporter activity	7	275	345	37767	0.015	0.5	// AT3G23550 // AT5G52050 // AT1G11670 // AT5G17850 // AT1G16370 // AT1G61890 // AT1G78560 
GO:0003677	F	DNA binding	31	275	2892	37767	0.021	0.56	// AT5G47220 // AT1G63030 // AT1G32640 // AT1G28050 // AT4G35900 // AT4G34410 // AT3G50260 // AT2G23290 // AT5G64750 // AT2G45820 // AT4G24660 // AT5G10770 // AT4G32800 // AT1G25560 // AT5G67300 // AT5G52020 // AT1G12610 // AT1G74930 // AT3G15210 // AT3G16770 // AT5G25810 // AT3G42670 // AT4G25470 // AT4G01250 // AT1G79430 // AT1G27730 // AT4G31800 // AT4G17230 // AT3G57540 // AT1G13260 // AT4G37260 
GO:0030528	F	transcription regulator activity	27	275	2417	37767	0.019	0.56	// AT5G47220 // AT1G63030 // AT1G32640 // AT1G28050 // AT4G35900 // AT2G23290 // AT5G64750 // AT4G24660 // AT4G32800 // AT1G25560 // AT5G67300 // AT5G52020 // AT1G12610 // AT1G74930 // AT4G34410 // AT3G16770 // AT5G25810 // AT4G25470 // AT4G01250 // AT3G15210 // AT1G79430 // AT1G27730 // AT4G31800 // AT4G17230 // AT3G50260 // AT1G13260 // AT4G37260 
GO:0019825	F	oxygen binding	5	275	255	37767	0.041	1	// AT3G48520 // AT1G50520 // AT2G27690 // AT5G52320 // AT5G42650 
GO:0016740	F	transferase activity	20	275	3321	37767	0.84	1	// AT2G30870 // AT5G07000 // AT1G07150 // AT1G09970 // AT3G55950 // AT2G22930 // AT4G31780 // AT3G62720 // AT1G11050 // AT5G59580 // AT5G38010 // AT5G56760 // AT2G29450 // AT1G72540 // AT1G26270 // AT1G61360 // AT5G63770 // AT1G27130 // AT2G30360 // AT5G61160 
GO:0016818	F	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	8	275	837	37767	0.27	1	// AT3G42670 // AT3G62150 // AT4G04770 // AT1G66090 // AT1G31770 // AT1G43910 // AT5G27000 // AT1G59870 
GO:0004091	F	carboxylesterase activity	5	275	378	37767	0.15	1	// AT5G62350 // AT5G62360 // AT1G02660 // AT3G48690 // AT1G29670 
GO:0030554	F	adenyl nucleotide binding	6	275	1465	37767	0.96	1	// AT3G42670 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0008270	F	zinc ion binding	10	275	1299	37767	0.47	1	// AT2G44578 // AT1G27730 // AT1G07360 // AT5G43620 // AT2G21500 // AT1G28050 // AT1G60190 // AT3G62690 // AT3G16720 // AT1G20823 
GO:0016817	F	hydrolase activity, acting on acid anhydrides	8	275	839	37767	0.27	1	// AT3G42670 // AT3G62150 // AT4G04770 // AT1G66090 // AT1G31770 // AT1G43910 // AT5G27000 // AT1G59870 
GO:0016881	F	acid-amino acid ligase activity	5	275	364	37767	0.13	1	// AT1G60190 // AT5G41700 // AT2G35930 // AT1G29340 // AT3G52450 
GO:0016887	F	ATPase activity	6	275	482	37767	0.14	1	// AT3G62150 // AT4G04770 // AT1G31770 // AT1G43910 // AT5G27000 // AT1G59870 
GO:0017076	F	purine nucleotide binding	7	275	1713	37767	0.97	1	// AT3G42670 // AT1G06400 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
