GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0048583	P	regulation of response to stimulus	8	1357	188	37767	0.37	1	// AT1G80840 // AT4G26080 // AT1G52920 // AT1G01720 // AT3G11410 // AT1G22770 // AT3G45640 // AT3G15210 
GO:0008219	P	cell death	14	1357	286	37767	0.16	1	// AT4G11280 // AT4G19520 // AT1G12280 // AT4G16940 // AT5G02190 // AT5G43740 // AT5G41750 // AT1G66090 // AT4G10780 // AT5G54250 // AT1G63750 // AT2G19860 // AT5G05400 // AT2G46240 
GO:0031667	P	response to nutrient levels	5	1357	101	37767	0.31	1	// AT5G20410 // AT4G04955 // AT5G27420 // AT2G11810 // AT2G29630 
GO:0009826	P	unidimensional cell growth	7	1357	186	37767	0.51	1	// AT4G17030 // AT4G37580 // AT1G70140 // AT3G50660 // AT4G28250 // AT2G41210 // AT1G48020 
GO:0009639	P	response to red or far red light	9	1357	210	37767	0.35	1	// AT4G37580 // AT5G15960 // AT3G07500 // AT1G76570 // AT1G70560 // AT2G29090 // AT1G22770 // AT4G36930 // AT2G44910 
GO:0040007	P	growth	9	1357	340	37767	0.86	1	// AT4G17030 // AT4G37580 // AT1G27730 // AT1G70140 // AT3G50660 // AT4G28250 // AT2G41210 // AT1G48020 // AT2G26650 
GO:0048366	P	leaf development	10	1357	233	37767	0.34	1	// AT2G46870 // AT4G01540 // AT4G01060 // AT1G64690 // AT3G50660 // AT4G01500 // AT1G70560 // AT5G41315 // AT4G09820 // AT3G52910 
GO:0009739	P	response to gibberellin stimulus	7	1357	159	37767	0.35	1	// AT1G79460 // AT2G16720 // AT1G74650 // AT5G37770 // AT2G04240 // AT1G76180 // AT2G34340 
GO:0032989	P	cellular component morphogenesis	9	1357	289	37767	0.71	1	// AT4G17030 // AT4G37580 // AT1G70140 // AT1G64690 // AT3G50660 // AT4G28250 // AT2G41210 // AT5G41315 // AT1G48020 
GO:0010467	P	gene expression	128	1357	3962	37767	0.9	1	// AT1G80840 // AT1G30500 // AT5G12280 // AT4G22950 // AT3G21150 // AT1G73500 // AT4G34680 // AT5G32460 // AT2G35700 // AT5G58080 // AT1G01380 // AT2G39820 // AT5G06520 // AT1G51140 // AT4G36240 // AT3G15210 // AT4G25480 // AT4G27270 // AT1G59640 // AT1G46768 // AT5G50010 // AT1G62710 // AT3G61740 // AT1G10610 // AT3G55210 // AT2G21320 // AT5G53430 // AT4G25470 // AT2G36305 // AT4G21440 // AT4G35270 // AT4G31270 // AT1G19210 // AT3G23210 // AT5G12110 // AT3G62610 // AT2G13960 // AT4G38780 // AT4G34060 // AT2G42200 // AT4G08250 // AT4G32940 // AT1G22770 // AT3G61890 // AT2G47890 // AT4G38340 // AT1G54590 // AT3G48830 // AT3G61250 // AT1G18710 // AT5G39785 // AT4G05170 // AT1G76720 // AT3G53920 // AT2G38300 // AT1G26260 // AT5G11050 // AT5G58280 // AT1G28050 // AT3G55980 // AT4G34400 // AT1G76350 // AT2G43500 // AT2G35550 // AT4G34410 // AT4G00870 // AT1G74650 // AT4G23050 // AT4G34000 // AT1G19490 // AT1G76580 // AT4G10600 // AT2G19810 // AT2G40200 // AT2G16720 // AT5G57150 // AT1G20700 // AT3G11020 // AT2G44910 // AT5G06510 // AT5G65320 // AT1G74900 // AT1G56170 // AT1G72360 // AT5G61600 // AT1G60250 // AT5G60120 // AT1G49720 // AT3G05690 // AT2G38340 // AT5G04760 // AT5G56840 // AT1G01520 // AT3G01220 // AT3G57190 // AT1G53170 // AT2G37260 // AT5G56270 // AT1G77200 // AT1G56650 // AT1G74930 // AT5G11590 // AT1G66380 // AT5G15260 // AT5G54470 // AT3G45020 // AT3G21890 // AT3G24140 // AT3G13840 // AT1G01250 // AT3G52270 // AT1G16060 // AT5G43640 // AT2G17180 // AT5G67180 // AT4G17490 // AT4G25410 // AT4G01060 // AT2G34720 // AT5G66300 // AT1G54160 // AT1G05920 // AT1G63650 // AT5G05410 // AT5G25390 // AT2G02060 // AT1G66390 // AT3G19500 
GO:0044106	P	cellular amine metabolic process	9	1357	438	37767	0.97	1	// AT4G11280 // AT1G64660 // AT4G39180 // AT5G08170 // AT1G15410 // AT1G08630 // AT1G73500 // AT1G72810 // AT1G79440 
GO:0046686	P	response to cadmium ion	7	1357	178	37767	0.46	1	// AT1G13930 // AT4G19880 // AT3G21950 // AT5G64250 // AT2G16720 // AT5G65140 // AT4G23670 
GO:0009856	P	pollination	6	1357	145	37767	0.43	1	// AT2G34850 // AT1G11340 // AT1G11300 // AT1G11410 // AT1G48020 // AT2G41210 
GO:0009908	P	flower development	10	1357	377	37767	0.87	1	// AT5G07180 // AT2G46870 // AT1G26260 // AT4G35900 // AT4G01500 // AT1G70560 // AT1G22770 // AT3G45640 // AT4G36930 // AT1G59640 
GO:0009733	P	response to auxin stimulus	9	1357	360	37767	0.9	1	// AT4G11280 // AT4G37580 // AT1G20470 // AT3G01220 // AT2G01200 // AT2G46070 // AT5G37770 // AT3G26790 // AT3G09870 
GO:0006468	P	protein amino acid phosphorylation	38	1357	946	37767	0.27	1	// AT5G26570 // AT3G20200 // AT1G67510 // AT1G33260 // AT5G59700 // AT1G78290 // AT1G73500 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT1G78530 // AT5G57565 // AT5G03640 // AT4G25390 // AT4G13190 // AT1G11340 // AT4G34500 // AT1G11300 // AT4G24480 // AT4G23050 // AT5G19360 // AT5G66790 // AT4G02410 // AT3G57530 // AT5G45840 // AT1G29720 // AT4G22940 // AT5G57610 // AT4G31110 // AT5G46080 // AT3G03770 // AT5G37790 // AT5G53890 // AT4G35030 // AT4G31250 // AT1G60630 // AT5G38240 
GO:0019941	P	modification-dependent protein catabolic process	6	1357	303	37767	0.96	1	// AT1G75440 // AT3G13672 // AT5G48040 // AT2G03560 // AT4G04690 // AT4G33160 
GO:0045087	P	innate immune response	17	1357	347	37767	0.13	1	// AT4G37150 // AT1G72950 // AT1G56510 // AT4G16940 // AT1G72910 // AT4G39260 // AT5G26920 // AT1G72940 // AT5G41750 // AT5G54250 // AT5G64890 // AT2G21660 // AT1G63750 // AT5G37770 // AT1G66090 // AT4G19520 // AT3G15210 
GO:0006464	P	protein modification process	62	1357	1474	37767	0.12	1	// AT1G01670 // AT5G26570 // AT5G46080 // AT4G21060 // AT1G67510 // AT5G12280 // AT1G33260 // AT3G45640 // AT5G59700 // AT3G57530 // AT1G78290 // AT1G73500 // AT1G77280 // AT1G11410 // AT3G46370 // AT1G10095 // AT4G24480 // AT5G57565 // AT5G03640 // AT4G25390 // AT1G67820 // AT4G13190 // AT3G29010 // AT1G11340 // AT4G34500 // AT1G11300 // AT1G78530 // AT1G60190 // AT1G05170 // AT4G23050 // AT2G03160 // AT5G19360 // AT5G66790 // AT4G02410 // AT5G18340 // AT3G23610 // AT4G26080 // AT5G45840 // AT4G22940 // AT1G29720 // AT5G57610 // AT1G10560 // AT4G31110 // AT3G62260 // AT3G20200 // AT5G38240 // AT5G37790 // AT3G52180 // AT5G61640 // AT1G24330 // AT2G32430 // AT4G35030 // AT2G39840 // AT4G31250 // AT5G53890 // AT1G60630 // AT4G02950 // AT1G80060 // AT4G08590 // AT1G07430 // AT3G03770 // AT5G50240 
GO:0022414	P	reproductive process	45	1357	1161	37767	0.33	1	// AT3G05690 // AT1G78130 // AT3G52115 // AT1G26260 // AT2G34870 // AT4G35900 // AT2G35700 // AT2G34850 // AT1G11410 // AT3G45640 // AT4G36930 // AT2G37260 // AT2G46870 // AT1G11340 // AT2G42200 // AT1G52920 // AT1G11300 // AT2G01200 // AT5G60440 // AT5G65380 // AT4G24660 // AT5G08170 // AT4G21190 // AT4G01500 // AT5G37770 // AT1G20700 // AT1G22770 // AT1G59640 // AT1G67440 // AT1G61800 // AT1G48020 // AT2G41210 // AT3G26790 // AT5G06760 // AT5G07180 // AT3G61880 // AT2G46240 // AT4G37140 // AT4G01060 // AT3G14370 // AT1G70560 // AT4G13560 // AT2G21660 // AT4G13345 // AT2G29090 
GO:0009058	P	biosynthetic process	195	1357	5118	37767	0.2	1	// AT1G80840 // AT1G30500 // AT4G22950 // AT4G39800 // AT1G73500 // AT1G25141 // AT4G34680 // AT5G14700 // AT5G32460 // AT2G35700 // AT5G42810 // AT3G55120 // AT1G01380 // AT2G39820 // AT1G79460 // AT1G51140 // AT4G36240 // AT3G15210 // AT4G25480 // AT4G27270 // AT1G59640 // AT1G46768 // AT5G11590 // AT5G50010 // AT5G65320 // AT1G09350 // AT3G61740 // AT5G20410 // AT3G50760 // AT1G19210 // AT2G22240 // AT3G21150 // AT1G10610 // AT1G03310 // AT2G21320 // AT5G53430 // AT2G46720 // AT5G42800 // AT5G38970 // AT4G25470 // AT2G38300 // AT3G57010 // AT4G21440 // AT3G10280 // AT2G11810 // AT2G29630 // AT4G35270 // AT3G29590 // AT4G31270 // AT2G38050 // AT3G23210 // AT5G12110 // AT5G66300 // AT4G11280 // AT4G02280 // AT5G33290 // AT2G13960 // AT5G58080 // AT4G23990 // AT2G42200 // AT4G08250 // AT3G51240 // AT5G26920 // AT5G08170 // AT4G26701 // AT1G22770 // AT1G05160 // AT2G36390 // AT4G17770 // AT1G62570 // AT2G25540 // AT1G76350 // AT4G38340 // AT5G61600 // AT3G19150 // AT4G22590 // AT2G37700 // AT3G55210 // AT3G61250 // AT1G18710 // AT5G39785 // AT4G05170 // AT1G76720 // AT3G53920 // AT4G34650 // AT1G26260 // AT5G11050 // AT5G58280 // AT1G28050 // AT4G12430 // AT3G30720 // AT2G21590 // AT3G55980 // AT4G34400 // AT5G04760 // AT2G47890 // AT3G61890 // AT2G35550 // AT4G39210 // AT5G63290 // AT4G34410 // AT1G01520 // AT1G74650 // AT1G05170 // AT5G63595 // AT4G23050 // AT4G29540 // AT4G34000 // AT1G76680 // AT1G19490 // AT1G76580 // AT2G22190 // AT4G10600 // AT3G62610 // AT1G32900 // AT2G19810 // AT2G40200 // AT2G16720 // AT5G57150 // AT3G15350 // AT1G20700 // AT5G07990 // AT3G11020 // AT2G44910 // AT4G39180 // AT2G32430 // AT5G06510 // AT1G56170 // AT5G67160 // AT1G72810 // AT1G72360 // AT3G26790 // AT1G67080 // AT1G60250 // AT1G76690 // AT5G60120 // AT1G49720 // AT3G05690 // AT1G62540 // AT4G21060 // AT5G56840 // AT4G00870 // AT3G01220 // AT3G45640 // AT2G43500 // AT4G24010 // AT1G10095 // AT5G25620 // AT3G52340 // AT3G57190 // AT1G53170 // AT2G37260 // AT1G18870 // AT5G56270 // AT1G77200 // AT1G56650 // AT1G74930 // AT1G61720 // AT5G25390 // AT2G22450 // AT3G08560 // AT5G05410 // AT1G66380 // AT5G15260 // AT5G05270 // AT4G22880 // AT5G54470 // AT1G67070 // AT3G45020 // AT3G21890 // AT3G24140 // AT3G13840 // AT3G50660 // AT1G01250 // AT3G52270 // AT1G16060 // AT5G43640 // AT2G17180 // AT5G24150 // AT5G67180 // AT5G24155 // AT4G17490 // AT4G25410 // AT4G01060 // AT2G34720 // AT2G38340 // AT1G54160 // AT1G05920 // AT1G63650 // AT1G70560 // AT1G56600 // AT5G65140 // AT2G02060 // AT1G66390 // AT3G19500 
GO:0009059	P	macromolecule biosynthetic process	135	1357	3685	37767	0.42	1	// AT1G80840 // AT1G30500 // AT4G22950 // AT3G21150 // AT1G73500 // AT1G25141 // AT4G34680 // AT5G32460 // AT2G35700 // AT5G58080 // AT1G01380 // AT2G39820 // AT1G51140 // AT4G36240 // AT3G15210 // AT4G25480 // AT4G27270 // AT1G59640 // AT1G46768 // AT4G23990 // AT5G50010 // AT5G65320 // AT3G61740 // AT1G10610 // AT1G03310 // AT2G21320 // AT5G53430 // AT4G25470 // AT4G21440 // AT4G35270 // AT4G31270 // AT1G19210 // AT3G23210 // AT5G12110 // AT5G66300 // AT5G33290 // AT2G13960 // AT2G42200 // AT4G08250 // AT4G26701 // AT1G22770 // AT2G36390 // AT3G61890 // AT2G25540 // AT2G47890 // AT4G38340 // AT3G19150 // AT3G55210 // AT3G61250 // AT1G18710 // AT5G39785 // AT4G05170 // AT1G76720 // AT3G53920 // AT2G38300 // AT1G26260 // AT5G11050 // AT5G58280 // AT1G28050 // AT3G30720 // AT2G21590 // AT3G55980 // AT4G34400 // AT1G76350 // AT2G43500 // AT2G35550 // AT4G39210 // AT4G34410 // AT4G00870 // AT1G74650 // AT1G05170 // AT4G23050 // AT4G34000 // AT1G19490 // AT1G76580 // AT4G10600 // AT3G62610 // AT1G32900 // AT2G19810 // AT2G40200 // AT2G16720 // AT5G57150 // AT1G20700 // AT3G11020 // AT2G44910 // AT2G32430 // AT5G06510 // AT1G56170 // AT1G72360 // AT5G61600 // AT1G60250 // AT5G60120 // AT1G49720 // AT3G05690 // AT5G04760 // AT4G21060 // AT5G56840 // AT1G01520 // AT3G01220 // AT4G24010 // AT1G10095 // AT3G57190 // AT1G53170 // AT2G37260 // AT5G56270 // AT1G77200 // AT1G56650 // AT1G74930 // AT5G11590 // AT1G66380 // AT5G15260 // AT5G54470 // AT3G45020 // AT3G21890 // AT3G24140 // AT3G13840 // AT1G01250 // AT3G52270 // AT1G16060 // AT5G43640 // AT2G17180 // AT5G67180 // AT4G17490 // AT4G25410 // AT4G01060 // AT2G34720 // AT2G38340 // AT1G54160 // AT1G05920 // AT1G63650 // AT5G05410 // AT5G25390 // AT2G02060 // AT1G66390 // AT3G19500 
GO:0046942	P	carboxylic acid transport	5	1357	81	37767	0.18	1	// AT2G41190 // AT1G44100 // AT2G34960 // AT1G48640 // AT3G13620 
GO:0010228	P	vegetative to reproductive phase transition of meristem	6	1357	112	37767	0.23	1	// AT1G22770 // AT2G42200 // AT4G01060 // AT5G37770 // AT2G21660 // AT2G46240 
GO:0009056	P	catabolic process	30	1357	1307	37767	1	1	// AT1G64660 // AT1G08630 // AT2G22010 // AT3G52115 // AT3G13672 // AT1G10760 // AT5G64860 // AT1G79440 // AT1G78440 // AT1G53780 // AT4G09020 // AT4G04955 // AT4G04690 // AT2G43580 // AT1G75440 // AT5G26570 // AT5G43860 // AT3G16150 // AT5G48040 // AT3G24360 // AT1G53680 // AT4G33160 // AT4G20070 // AT2G30870 // AT3G27300 // AT2G40840 // AT2G29420 // AT2G03560 // AT5G17220 // AT3G49160 
GO:0009057	P	macromolecule catabolic process	17	1357	982	37767	1	1	// AT5G26570 // AT3G27300 // AT1G53780 // AT2G22010 // AT3G52115 // AT2G40840 // AT4G09020 // AT3G16150 // AT3G13672 // AT5G48040 // AT1G10760 // AT5G64860 // AT1G75440 // AT2G03560 // AT4G04690 // AT4G33160 // AT3G49160 
GO:0006996	P	organelle organization	12	1357	640	37767	1	1	// AT5G38150 // AT4G02650 // AT5G67270 // AT3G52280 // AT4G00695 // AT1G70140 // AT3G27070 // AT1G16590 // AT4G32200 // AT5G51330 // AT4G22880 // AT2G39820 
GO:0009913	P	epidermal cell differentiation	8	1357	151	37767	0.19	1	// AT2G37260 // AT4G09820 // AT4G01060 // AT1G64690 // AT3G24140 // AT1G63650 // AT5G41315 // AT2G26650 
GO:0048856	P	anatomical structure development	61	1357	1726	37767	0.57	1	// AT2G34850 // AT1G26260 // AT3G24140 // AT4G22950 // AT2G34870 // AT3G14370 // AT4G35900 // AT2G35700 // AT4G28250 // AT5G64530 // AT3G45640 // AT4G36930 // AT2G26650 // AT2G37260 // AT2G46870 // AT2G42200 // AT1G52920 // AT2G01200 // AT5G60440 // AT5G65380 // AT4G24660 // AT5G65870 // AT5G08170 // AT4G21190 // AT4G01500 // AT1G59640 // AT1G20700 // AT1G22770 // AT5G37770 // AT1G67440 // AT1G76680 // AT1G48020 // AT2G41210 // AT4G13395 // AT4G09820 // AT3G26790 // AT4G01540 // AT1G70140 // AT1G64690 // AT4G37580 // AT5G06760 // AT5G07180 // AT2G28250 // AT5G41315 // AT3G61880 // AT1G16060 // AT3G50660 // AT2G46240 // AT4G17030 // AT4G37140 // AT4G01060 // AT2G34720 // AT3G10280 // AT1G63650 // AT1G70560 // AT4G13560 // AT2G21660 // AT4G13345 // AT2G29090 // AT3G52910 // AT2G46720 
GO:0044237	P	cellular metabolic process	321	1357	8722	37767	0.33	1	// AT1G11300 // AT1G64660 // AT1G80840 // AT3G20200 // AT1G30500 // AT5G12280 // AT4G22950 // AT4G39800 // AT1G78290 // AT1G73500 // AT1G25141 // AT4G34680 // AT5G14700 // AT5G32460 // AT2G35700 // AT5G42810 // AT3G55120 // AT1G01380 // AT2G39820 // AT5G59700 // AT4G37150 // AT1G79460 // AT4G31110 // AT1G03310 // AT5G50240 // AT1G01670 // AT1G51140 // AT1G19340 // AT4G36240 // AT4G15440 // AT4G25480 // AT4G27270 // AT1G59640 // AT1G46768 // AT4G04690 // AT5G11590 // AT5G50010 // AT4G09020 // AT5G65320 // AT2G47890 // AT3G52340 // AT5G18340 // AT5G58280 // AT3G23610 // AT2G20560 // AT5G45840 // AT1G15410 // AT1G29720 // AT2G22240 // AT3G21150 // AT1G10610 // AT3G24360 // AT1G53680 // AT2G21320 // AT5G67520 // AT5G53430 // AT5G57610 // AT4G39180 // AT5G42800 // AT4G12430 // AT4G33160 // AT4G25470 // AT2G38300 // AT5G25620 // AT1G10760 // AT5G61640 // AT1G24330 // AT3G57010 // AT4G21440 // AT1G75440 // AT2G32430 // AT3G10280 // AT2G11810 // AT2G29420 // AT2G29630 // AT4G35270 // AT3G29590 // AT1G80060 // AT1G19210 // AT3G23210 // AT5G12110 // AT5G66300 // AT5G48880 // AT4G11280 // AT4G00520 // AT2G22010 // AT1G16030 // AT4G22880 // AT5G67160 // AT5G33290 // AT2G13960 // AT5G58080 // AT1G79440 // AT5G04110 // AT2G43500 // AT2G46720 // AT5G03640 // AT4G13885 // AT1G67820 // AT4G34060 // AT1G61470 // AT1G11340 // AT2G42200 // AT3G16150 // AT4G08250 // AT5G51330 // AT3G08560 // AT5G26920 // AT5G06520 // AT5G08170 // AT4G26701 // AT1G22770 // AT1G55320 // AT1G05160 // AT2G36390 // AT4G17770 // AT1G62570 // AT2G03160 // AT4G02410 // AT3G57530 // AT2G25540 // AT4G29690 // AT5G37440 // AT1G76350 // AT4G38340 // AT5G61600 // AT1G72070 // AT3G19150 // AT1G74310 // AT3G22370 // AT4G22590 // AT3G45640 // AT2G37700 // AT3G15210 // AT5G38240 // AT3G61250 // AT1G77200 // AT3G62190 // AT1G18710 // AT4G38780 // AT2G30870 // AT5G39785 // AT3G51240 // AT4G05170 // AT1G20700 // AT4G31250 // AT1G76720 // AT3G53920 // AT1G54590 // AT4G24480 // AT4G02950 // AT5G17220 // AT4G36050 // AT3G55210 // AT3G24810 // AT1G08630 // AT1G43620 // AT1G71340 // AT1G26260 // AT5G11050 // AT3G48830 // AT1G28050 // AT1G01880 // AT3G30720 // AT5G06510 // AT2G21590 // AT4G23050 // AT3G46370 // AT3G55980 // AT5G64860 // AT5G53890 // AT4G34400 // AT5G04760 // AT4G25390 // AT1G60190 // AT3G61890 // AT3G52115 // AT4G39210 // AT5G07920 // AT2G03560 // AT3G21890 // AT5G63290 // AT4G34410 // AT5G52630 // AT1G01520 // AT1G74650 // AT1G05170 // AT5G63595 // AT1G19490 // AT4G04955 // AT3G01220 // AT4G34000 // AT1G76680 // AT5G66790 // AT5G37750 // AT1G60250 // AT1G76580 // AT2G22190 // AT4G10600 // AT3G62610 // AT1G32900 // AT2G19810 // AT4G20070 // AT2G40200 // AT5G22300 // AT2G16720 // AT5G57150 // AT3G19500 // AT5G46080 // AT5G07990 // AT1G67510 // AT3G11020 // AT2G44910 // AT3G27300 // AT3G12580 // AT4G29700 // AT2G40840 // AT4G35030 // AT1G74900 // AT1G56170 // AT5G19360 // AT1G78530 // AT2G28560 // AT1G72810 // AT1G72360 // AT1G20490 // AT3G26790 // AT1G67080 // AT3G03770 // AT1G76690 // AT5G60120 // AT1G49720 // AT3G05690 // AT5G26570 // AT2G34850 // AT1G62540 // AT4G21060 // AT5G56840 // AT4G00870 // AT5G22250 // AT1G33260 // AT3G13672 // AT3G03900 // AT3G62260 // AT1G76570 // AT5G43860 // AT1G77280 // AT1G11410 // AT1G10095 // AT3G61740 // AT3G44260 // AT3G57190 // AT4G31270 // AT5G57565 // AT1G53170 // AT2G37260 // AT1G18870 // AT4G13190 // AT3G29010 // AT1G27730 // AT4G34500 // AT5G56270 // AT1G56300 // AT5G05410 // AT1G56650 // AT1G74930 // AT1G61720 // AT5G25390 // AT1G04010 // AT2G22450 // AT2G29090 // AT1G20480 // AT5G20410 // AT3G02800 // AT1G66380 // AT5G15260 // AT2G41210 // AT5G05270 // AT4G02280 // AT5G54470 // AT4G26080 // AT1G67070 // AT1G59720 // AT1G78440 // AT4G22940 // AT3G45020 // AT5G48040 // AT3G24140 // AT3G13840 // AT5G65140 // AT1G01250 // AT2G39840 // AT3G52270 // AT1G16060 // AT5G37790 // AT5G43640 // AT3G52180 // AT2G17180 // AT5G67180 // AT2G35550 // AT4G17490 // AT4G25410 // AT4G01060 // AT2G34720 // AT2G21130 // AT2G38340 // AT1G10560 // AT1G54160 // AT1G05920 // AT1G60630 // AT1G63650 // AT1G70560 // AT2G04240 // AT2G21660 // AT4G08590 // AT1G07430 // AT2G02060 // AT1G66390 // AT4G12740 // AT3G49160 // AT5G23240 
GO:0006066	P	alcohol metabolic process	10	1357	270	37767	0.51	1	// AT5G24150 // AT3G27300 // AT4G39180 // AT5G24155 // AT4G39800 // AT2G22240 // AT1G71340 // AT5G42810 // AT3G49160 // AT4G34650 
GO:0006796	P	phosphate metabolic process	50	1357	1178	37767	0.14	1	// AT5G26570 // AT3G20200 // AT1G67510 // AT1G33260 // AT5G59700 // AT1G78290 // AT1G73500 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT4G24480 // AT5G57565 // AT5G03640 // AT4G25390 // AT1G67820 // AT4G13190 // AT1G11340 // AT4G34500 // AT1G11300 // AT5G07920 // AT1G78530 // AT4G23050 // AT5G19360 // AT5G66790 // AT4G02410 // AT3G57530 // AT3G23610 // AT4G26080 // AT5G45840 // AT1G29720 // AT4G22940 // AT3G19150 // AT3G08560 // AT4G31110 // AT3G62260 // AT5G46080 // AT3G03770 // AT5G37790 // AT3G52180 // AT5G57610 // AT4G35030 // AT2G39840 // AT4G31250 // AT5G53890 // AT1G60630 // AT3G02800 // AT1G07430 // AT5G38240 // AT3G24810 
GO:0044085	P	cellular component biogenesis	9	1357	571	37767	1	1	// AT4G02650 // AT2G25540 // AT3G44990 // AT4G32200 // AT3G53920 // AT4G23920 // AT3G52270 // AT2G35700 // AT2G39820 
GO:0006790	P	sulfur metabolic process	9	1357	220	37767	0.4	1	// AT4G11280 // AT1G64660 // AT1G62540 // AT3G03900 // AT1G73500 // AT2G29630 // AT5G67520 // AT3G45640 // AT1G62570 
GO:0006396	P	RNA processing	6	1357	453	37767	1	1	// AT5G12280 // AT1G74900 // AT5G06520 // AT1G54590 // AT3G48830 // AT4G38780 
GO:0006793	P	phosphorus metabolic process	50	1357	1179	37767	0.14	1	// AT5G26570 // AT3G20200 // AT1G67510 // AT1G33260 // AT5G59700 // AT1G78290 // AT1G73500 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT4G24480 // AT5G57565 // AT5G03640 // AT4G25390 // AT1G67820 // AT4G13190 // AT1G11340 // AT4G34500 // AT1G11300 // AT5G07920 // AT1G78530 // AT4G23050 // AT5G19360 // AT5G66790 // AT4G02410 // AT3G57530 // AT3G23610 // AT4G26080 // AT5G45840 // AT1G29720 // AT4G22940 // AT3G19150 // AT3G08560 // AT4G31110 // AT3G62260 // AT5G46080 // AT3G03770 // AT5G37790 // AT3G52180 // AT5G57610 // AT4G35030 // AT2G39840 // AT4G31250 // AT5G53890 // AT1G60630 // AT3G02800 // AT1G07430 // AT5G38240 // AT3G24810 
GO:0006259	P	DNA metabolic process	10	1357	405	37767	0.91	1	// AT3G52115 // AT4G34060 // AT2G28560 // AT1G01880 // AT5G51330 // AT4G26701 // AT3G19150 // AT5G04110 // AT4G36050 // AT4G12740 
GO:0006412	P	translation	8	1357	1445	37767	1	1	// AT5G39785 // AT3G45020 // AT1G76720 // AT5G12110 // AT5G43640 // AT3G57190 // AT2G39820 // AT5G15260 
GO:0048522	P	positive regulation of cellular process	7	1357	163	37767	0.38	1	// AT4G11280 // AT1G56170 // AT3G61890 // AT3G24140 // AT1G73500 // AT3G26790 // AT2G46240 
GO:0003700	F	transcription factor activity	141	1357	2173	37767	5.4e-11	4.7e-08	// AT1G80840 // AT1G30500 // AT1G69540 // AT4G22950 // AT3G21150 // AT4G35900 // AT4G34680 // AT5G64530 // AT2G35700 // AT5G58080 // AT1G01380 // AT5G63790 // AT1G51140 // AT4G36240 // AT3G15210 // AT4G25480 // AT3G61890 // AT5G60440 // AT1G59640 // AT1G46768 // AT5G50010 // AT3G20810 // AT5G65320 // AT5G37420 // AT5G58280 // AT1G10610 // AT2G26150 // AT2G21320 // AT5G41315 // AT4G25470 // AT5G04340 // AT2G34450 // AT4G21440 // AT4G35270 // AT4G31270 // AT1G19210 // AT4G01550 // AT5G66300 // AT1G77920 // AT3G62610 // AT2G13960 // AT1G17460 // AT3G59580 // AT2G46870 // AT2G42200 // AT2G01200 // AT4G01540 // AT4G08250 // AT4G01520 // AT4G09820 // AT2G47890 // AT4G38340 // AT5G43840 // AT3G23210 // AT3G55210 // AT5G47640 // AT3G61250 // AT1G18710 // AT4G05170 // AT5G22290 // AT3G53920 // AT5G24590 // AT2G38300 // AT1G26260 // AT5G11050 // AT3G24520 // AT1G14687 // AT1G28050 // AT1G64105 // AT3G55980 // AT4G36930 // AT4G34400 // AT1G76350 // AT2G43500 // AT2G35550 // AT4G21550 // AT4G24660 // AT4G00870 // AT1G74650 // AT4G01500 // AT1G19490 // AT4G34000 // AT1G60250 // AT1G76580 // AT2G19810 // AT2G40200 // AT2G16720 // AT5G57150 // AT1G20700 // AT3G11020 // AT2G44910 // AT5G14960 // AT5G06510 // AT4G25410 // AT1G72360 // AT1G77450 // AT3G26790 // AT5G61600 // AT5G60120 // AT1G49720 // AT3G05690 // AT5G04760 // AT5G56840 // AT1G01520 // AT3G01220 // AT4G34410 // AT5G56270 // AT1G53170 // AT2G37260 // AT1G52880 // AT1G27730 // AT5G25390 // AT1G01720 // AT1G77200 // AT1G56650 // AT1G74930 // AT5G11590 // AT1G66380 // AT4G18880 // AT5G54470 // AT1G56170 // AT3G21890 // AT3G24140 // AT3G13840 // AT1G01250 // AT1G16060 // AT2G17180 // AT5G67180 // AT4G17490 // AT1G67970 // AT4G01060 // AT2G34720 // AT2G38340 // AT1G54160 // AT1G62310 // AT1G63650 // AT5G05410 // AT2G02060 // AT1G66390 // AT2G46530 // AT3G19500 
