GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0034645	P	cellular macromolecule biosynthetic process	151	1904	3661	37767	1	1	// AT4G23050 // AT1G11720 // AT1G30500 // AT4G22950 // AT3G52770 // AT4G34680 // AT5G32460 // AT3G01530 // AT5G53200 // AT2G24680 // AT1G01380 // AT2G39820 // AT2G42780 // AT5G24120 // AT1G22810 // AT1G51140 // AT4G25480 // AT4G27270 // AT1G77570 // AT3G56850 // AT1G46768 // AT1G30455 // AT1G71200 // AT3G61740 // AT3G06640 // AT1G70000 // AT1G10610 // AT3G47640 // AT3G22450 // AT4G25470 // AT5G12840 // AT5G59780 // AT4G35270 // AT4G34990 // AT1G19210 // AT2G16720 // AT5G62470 // AT3G60390 // AT5G65060 // AT3G62610 // AT2G13960 // AT5G24510 // AT3G25990 // AT5G58080 // AT4G28790 // AT2G13640 // AT1G43770 // AT1G12730 // AT3G57390 // AT4G26701 // AT3G62420 // AT3G16220 // AT5G63700 // AT1G51120 // AT2G36390 // AT2G25540 // AT1G76350 // AT2G31230 // AT4G38340 // AT2G43500 // AT1G68200 // AT1G18960 // AT1G27160 // AT4G34410 // AT1G69170 // AT5G39785 // AT3G22961 // AT4G05170 // AT1G76720 // AT1G19700 // AT5G38500 // AT1G71520 // AT4G17500 // AT1G22590 // AT3G61890 // AT5G58280 // AT5G47140 // AT3G57230 // AT2G20100 // AT1G28560 // AT1G01030 // AT5G08430 // AT2G47890 // AT1G66730 // AT5G43640 // AT4G39210 // AT1G76110 // AT1G18710 // AT1G05170 // AT1G19490 // AT4G34000 // AT1G20700 // AT1G76580 // AT4G29930 // AT2G19810 // AT2G40200 // AT4G17570 // AT2G30420 // AT3G08720 // AT3G11020 // AT3G58070 // AT1G55110 // AT2G32430 // AT5G06510 // AT4G01060 // AT1G14600 // AT1G29870 // AT4G14410 // AT1G49720 // AT1G18330 // AT3G05690 // AT5G16600 // AT5G52660 // AT5G56840 // AT1G01520 // AT5G45720 // AT5G08070 // AT4G38960 // AT1G10095 // AT1G01150 // AT3G57190 // AT5G43250 // AT2G28550 // AT1G74840 // AT5G25390 // AT3G19184 // AT1G56650 // AT1G74930 // AT5G02320 // AT3G16280 // AT1G49560 // AT2G22430 // AT5G38860 // AT3G21890 // AT1G32240 // AT4G11250 // AT5G46830 // AT4G18130 // AT2G17180 // AT2G24690 // AT2G23430 // AT1G72830 // AT1G25141 // AT2G38340 // AT1G64860 // AT1G54160 // AT1G05920 // AT2G46680 // AT2G02060 // AT1G66390 // AT5G53430 
GO:0010646	P	regulation of cell communication	9	1904	131	37767	0.23	1	// AT2G22430 // AT5G20150 // AT4G26080 // AT1G01720 // AT3G05120 // AT3G02460 // AT4G32630 // AT3G11410 // AT3G07940 
GO:0009555	P	pollen development	5	1904	148	37767	0.86	1	// AT5G63160 // AT1G18750 // AT1G22130 // AT1G05690 // AT5G46795 
GO:0048583	P	regulation of response to stimulus	10	1904	188	37767	0.48	1	// AT4G12560 // AT2G22430 // AT5G20150 // AT4G26080 // AT1G01720 // AT3G05120 // AT3G11410 // AT2G18950 // AT3G05360 // AT2G46340 
GO:0044106	P	cellular amine metabolic process	13	1904	438	37767	0.98	1	// AT1G05560 // AT4G11640 // AT4G11280 // AT5G08170 // AT5G28020 // AT2G20340 // AT1G08630 // AT3G22460 // AT2G39800 // AT1G29870 // AT2G26800 // AT1G27160 // AT5G46180 
GO:0030001	P	metal ion transport	15	1904	224	37767	0.18	1	// AT5G23760 // AT4G19960 // AT4G08570 // AT3G02850 // AT5G53130 // AT1G01580 // AT1G60960 // AT5G05365 // AT5G24380 // AT1G31120 // AT3G46900 // AT4G17615 // AT3G05030 // AT1G51090 // AT1G30473 
GO:0030003	P	cellular cation homeostasis	5	1904	84	37767	0.43	1	// AT3G07520 // AT3G14070 // AT3G04110 // AT3G09390 // AT2G32390 
GO:0055080	P	cation homeostasis	7	1904	90	37767	0.18	1	// AT3G07520 // AT1G01580 // AT3G14070 // AT3G04110 // AT3G09390 // AT2G32390 // AT5G13740 
GO:0055082	P	cellular chemical homeostasis	7	1904	97	37767	0.23	1	// AT3G07520 // AT3G17790 // AT4G22200 // AT3G14070 // AT3G04110 // AT3G09390 // AT2G32390 
GO:0055085	P	transmembrane transport	19	1904	244	37767	0.051	1	// AT1G08900 // AT4G21910 // AT5G60430 // AT1G33080 // AT2G17290 // AT1G08920 // AT3G46900 // AT1G16820 // AT4G04760 // AT1G51340 // AT1G54730 // AT5G58140 // AT1G05030 // AT4G04750 // AT1G67300 // AT3G05165 // AT1G73700 // AT3G05160 // AT1G08890 
GO:0055086	P	nucleobase, nucleoside and nucleotide metabolic process	6	1904	221	37767	0.96	1	// AT3G27870 // AT3G21070 // AT1G16820 // AT2G23420 // AT4G04880 // AT4G17360 
GO:0006082	P	organic acid metabolic process	30	1904	860	37767	0.99	1	// AT4G11280 // AT4G17360 // AT3G05020 // AT5G62980 // AT3G22460 // AT2G33380 // AT2G39800 // AT1G78440 // AT1G08630 // AT5G28020 // AT2G29090 // AT1G78680 // AT1G76680 // AT3G11750 // AT4G11640 // AT4G32980 // AT1G67070 // AT1G27160 // AT5G46180 // AT2G18950 // AT2G46720 // AT4G26850 // AT1G05560 // AT1G29870 // AT2G04240 // AT3G26790 // AT1G67080 // AT1G76690 // AT2G20340 // AT2G26800 
GO:0007242	P	intracellular signaling cascade	35	1904	659	37767	0.41	1	// AT3G62090 // AT3G05120 // AT2G17290 // AT3G48195 // AT2G19860 // AT1G56650 // AT4G34930 // AT5G58080 // AT5G54050 // AT3G07940 // AT1G69270 // AT1G01720 // AT2G46790 // AT3G02460 // AT5G37770 // AT3G28650 // AT4G34000 // AT3G05360 // AT3G55940 // AT2G46340 // AT2G22430 // AT4G26080 // AT2G31230 // AT2G44080 // AT3G22370 // AT1G69260 // AT2G40670 // AT4G32630 // AT4G16890 // AT3G11410 // AT3G57680 // AT2G46680 // AT1G50190 // AT1G49720 // AT4G17615 
GO:0042364	P	water-soluble vitamin biosynthetic process	5	1904	58	37767	0.18	1	// AT4G21470 // AT4G26850 // AT2G23420 // AT1G67070 // AT3G21070 
GO:0043170	P	macromolecule metabolic process	323	1904	7127	37767	0.98	1	// AT4G23050 // AT3G11470 // AT2G03160 // AT1G11720 // AT4G36070 // AT3G48480 // AT1G56300 // AT4G22950 // AT5G25530 // AT1G78290 // AT3G22420 // AT3G52770 // AT2G36370 // AT1G05700 // AT5G16900 // AT1G32950 // AT1G80570 // AT3G01530 // AT1G67470 // AT1G74930 // AT1G01380 // AT2G39820 // AT1G69790 // AT4G34440 // AT1G30500 // AT5G06520 // AT5G32460 // AT1G51140 // AT3G08870 // AT3G13782 // AT4G25480 // AT2G43700 // AT1G77570 // AT1G69440 // AT3G56850 // AT1G46768 // AT3G04050 // AT3G01840 // AT1G71200 // AT1G62710 // AT1G76350 // AT5G16600 // AT5G18340 // AT3G23610 // AT1G27890 // AT1G06440 // AT1G59980 // AT1G73450 // AT3G06640 // AT4G23320 // AT2G47110 // AT3G20650 // AT1G66830 // AT1G70000 // AT1G23440 // AT3G47640 // AT3G22450 // AT2G41000 // AT4G03510 // AT4G33160 // AT2G22980 // AT2G27420 // AT5G12840 // AT2G30695 // AT5G47140 // AT4G31100 // AT1G61370 // AT1G54160 // AT2G31290 // AT2G32430 // AT1G60200 // AT5G59780 // AT3G15390 // AT4G35270 // AT2G31450 // AT5G23240 // AT1G19210 // AT4G17483 // AT4G34680 // AT3G16220 // AT2G16720 // AT2G30100 // AT1G65190 // AT5G62470 // AT2G24280 // AT3G60390 // AT5G65060 // AT5G39030 // AT3G62610 // AT2G13960 // AT5G24510 // AT4G18240 // AT1G27160 // AT3G25990 // AT5G58080 // AT4G28790 // AT5G04110 // AT2G43500 // AT5G53200 // AT5G38860 // AT3G21890 // AT1G43770 // AT4G23240 // AT4G21940 // AT1G12730 // AT3G57390 // AT4G34060 // AT1G78530 // AT5G41700 // AT4G32940 // AT1G22590 // AT4G26701 // AT5G18180 // AT5G45790 // AT4G21230 // AT5G63700 // AT1G51120 // AT2G36390 // AT5G03240 // AT1G75440 // AT5G23600 // AT2G32540 // AT1G55110 // AT2G25540 // AT3G16150 // AT2G31230 // AT4G38340 // AT1G77930 // AT2G23000 // AT1G05900 // AT4G25470 // AT1G54590 // AT1G68200 // AT1G12244 // AT1G18960 // AT5G38240 // AT1G66980 // AT1G15920 // AT3G61960 // AT3G62190 // AT1G62290 // AT1G10620 // AT5G24120 // AT1G79880 // AT3G57770 // AT5G39785 // AT3G22961 // AT2G41860 // AT1G22810 // AT4G34990 // AT1G76720 // AT5G58140 // AT1G19700 // AT5G38500 // AT2G40790 // AT4G04710 // AT3G05690 // AT1G71520 // AT4G17500 // AT5G20220 // AT3G09790 // AT3G61890 // AT5G58280 // AT2G43690 // AT1G10760 // AT3G57230 // AT2G20100 // AT1G28560 // AT3G46370 // AT2G27920 // AT1G01030 // AT5G08430 // AT1G71810 // AT2G47890 // AT1G66730 // AT5G43640 // AT1G54210 // AT3G52115 // AT2G25710 // AT4G27270 // AT4G39210 // AT3G52180 // AT1G76110 // AT5G53840 // AT1G66390 // AT4G34410 // AT1G67530 // AT1G05170 // AT1G19490 // AT1G61380 // AT3G61740 // AT3G47580 // AT4G34000 // AT5G66790 // AT1G20700 // AT1G76580 // AT2G24690 // AT2G23010 // AT4G13830 // AT2G19810 // AT1G69170 // AT2G40200 // AT1G24330 // AT5G03430 // AT5G53360 // AT2G30420 // AT2G42780 // AT3G25560 // AT5G45720 // AT5G46080 // AT3G13065 // AT1G73300 // AT3G11020 // AT3G58070 // AT1G37150 // AT3G57640 // AT3G12580 // AT5G43660 // AT2G40840 // AT5G06510 // AT1G30455 // AT2G28560 // AT4G28350 // AT4G01060 // AT4G26080 // AT1G14600 // AT1G29870 // AT2G32530 // AT3G28140 // AT2G46680 // AT4G14410 // AT4G05170 // AT5G59130 // AT1G18330 // AT4G14570 // AT5G13940 // AT3G08720 // AT5G52660 // AT1G64300 // AT2G17290 // AT5G56840 // AT1G01520 // AT1G64860 // AT5G46330 // AT3G62260 // AT5G08070 // AT3G62420 // AT1G77280 // AT4G38960 // AT1G10095 // AT5G41340 // AT1G01150 // AT3G44260 // AT3G57190 // AT5G57565 // AT4G33490 // AT1G66650 // AT2G28550 // AT2G23430 // AT1G32240 // AT3G46460 // AT2G39840 // AT4G23200 // AT1G11300 // AT5G45840 // AT4G09020 // AT3G19184 // AT1G56650 // AT2G24680 // AT5G25390 // AT5G02320 // AT4G23990 // AT1G49720 // AT2G20560 // AT3G16280 // AT1G76170 // AT4G22940 // AT4G27290 // AT4G17570 // AT3G26085 // AT1G49560 // AT5G44530 // AT2G22430 // AT1G04700 // AT2G19930 // AT1G65250 // AT2G13640 // AT5G59670 // AT3G07930 // AT5G48040 // AT5G59700 // AT4G12910 // AT4G00960 // AT4G13190 // AT4G11250 // AT1G61470 // AT5G46830 // AT4G18130 // AT5G43250 // AT2G17180 // AT4G29930 // AT1G10610 // AT1G18710 // AT5G12280 // AT1G74840 // AT1G02300 // AT1G72830 // AT1G25141 // AT2G38340 // AT3G25740 // AT5G15400 // AT1G05920 // AT1G65800 // AT3G57680 // AT2G03560 // AT5G53430 // AT1G60190 // AT1G07430 // AT3G15890 // AT2G02060 // AT4G24810 // AT3G49160 // AT5G50240 
GO:0009991	P	response to extracellular stimulus	6	1904	117	37767	0.54	1	// AT5G48850 // AT5G20150 // AT5G45380 // AT1G29395 // AT1G20630 // AT4G04955 
GO:0031328	P	positive regulation of cellular biosynthetic process	6	1904	76	37767	0.2	1	// AT2G22430 // AT3G61890 // AT2G23430 // AT3G26790 // AT3G08720 // AT1G30455 
GO:0031325	P	positive regulation of cellular metabolic process	6	1904	91	37767	0.32	1	// AT2G22430 // AT3G61890 // AT2G23430 // AT3G26790 // AT3G08720 // AT1G30455 
GO:0019751	P	polyol metabolic process	5	1904	44	37767	0.085	1	// AT1G66980 // AT5G43300 // AT4G18010 // AT2G22240 // AT1G71340 
GO:0019752	P	carboxylic acid metabolic process	30	1904	859	37767	0.99	1	// AT4G11280 // AT4G17360 // AT3G05020 // AT5G62980 // AT3G22460 // AT2G33380 // AT2G39800 // AT1G78440 // AT1G08630 // AT5G28020 // AT2G29090 // AT1G78680 // AT1G76680 // AT3G11750 // AT4G11640 // AT4G32980 // AT1G67070 // AT1G27160 // AT5G46180 // AT2G18950 // AT2G46720 // AT4G26850 // AT1G05560 // AT1G29870 // AT2G04240 // AT3G26790 // AT1G67080 // AT1G76690 // AT2G20340 // AT2G26800 
GO:0015893	P	drug transport	5	1904	76	37767	0.35	1	// AT1G51340 // AT4G21910 // AT5G60430 // AT1G73700 // AT1G33080 
GO:0040007	P	growth	12	1904	340	37767	0.92	1	// AT1G69490 // AT3G52770 // AT1G12610 // AT2G33460 // AT3G01700 // AT3G50660 // AT1G27380 // AT2G41210 // AT2G44080 // AT4G04900 // AT1G48020 // AT5G13290 
GO:0010467	P	gene expression	153	1904	3962	37767	1	1	// AT4G23050 // AT3G52770 // AT1G30500 // AT5G12280 // AT4G22950 // AT4G34680 // AT5G32460 // AT3G01530 // AT5G53200 // AT2G24680 // AT1G01380 // AT2G39820 // AT2G42780 // AT5G24120 // AT5G06520 // AT1G51140 // AT4G25480 // AT4G27270 // AT1G77570 // AT1G69440 // AT3G56850 // AT1G46768 // AT3G62420 // AT1G71200 // AT1G62710 // AT3G61740 // AT3G06640 // AT3G20650 // AT1G70000 // AT1G10610 // AT3G47640 // AT3G22450 // AT4G25470 // AT5G12840 // AT1G60200 // AT5G59780 // AT3G15390 // AT4G35270 // AT4G34990 // AT1G19210 // AT5G62470 // AT3G60390 // AT5G65060 // AT3G62610 // AT2G13960 // AT5G24510 // AT3G25990 // AT5G58080 // AT4G28790 // AT5G38860 // AT2G13640 // AT1G43770 // AT5G08430 // AT3G57390 // AT4G34060 // AT4G32940 // AT5G18180 // AT3G16220 // AT5G63700 // AT1G51120 // AT5G23600 // AT1G76350 // AT2G31230 // AT4G38340 // AT1G54590 // AT1G68200 // AT1G18960 // AT1G27160 // AT4G34410 // AT1G79880 // AT1G69170 // AT5G39785 // AT3G22961 // AT4G05170 // AT1G22810 // AT1G76720 // AT1G19700 // AT5G38500 // AT1G71520 // AT4G17500 // AT1G22590 // AT3G61890 // AT5G58280 // AT5G47140 // AT3G57230 // AT2G20100 // AT1G28560 // AT1G01030 // AT2G47890 // AT3G08720 // AT5G43640 // AT1G76110 // AT1G18710 // AT1G20700 // AT4G34000 // AT1G19490 // AT1G76580 // AT4G29930 // AT2G19810 // AT2G40200 // AT4G17570 // AT2G30420 // AT1G30455 // AT3G11020 // AT3G58070 // AT1G55110 // AT5G06510 // AT4G01060 // AT1G14600 // AT1G29870 // AT4G14410 // AT1G49720 // AT1G18330 // AT3G05690 // AT5G16600 // AT2G38340 // AT5G56840 // AT1G01520 // AT5G08070 // AT4G38960 // AT1G01150 // AT3G57190 // AT5G43250 // AT1G32240 // AT1G74840 // AT5G25390 // AT3G19184 // AT1G56650 // AT1G74930 // AT5G02320 // AT3G16280 // AT1G76170 // AT1G49560 // AT2G22430 // AT2G19930 // AT3G21890 // AT2G28550 // AT4G11250 // AT2G43500 // AT5G46830 // AT4G18130 // AT2G17180 // AT2G24690 // AT2G16720 // AT1G72830 // AT5G52660 // AT1G64860 // AT1G54160 // AT1G05920 // AT2G46680 // AT2G02060 // AT1G66390 // AT5G53430 
GO:0009908	P	flower development	14	1904	377	37767	0.9	1	// AT1G69490 // AT1G32240 // AT2G46870 // AT4G32980 // AT5G65060 // AT3G05120 // AT3G61970 // AT4G35900 // AT4G36930 // AT4G01500 // AT5G13290 // AT2G45660 // AT1G01030 // AT5G60910 
GO:0019941	P	modification-dependent protein catabolic process	20	1904	303	37767	0.15	1	// AT1G66650 // AT5G41340 // AT5G03240 // AT1G54210 // AT3G46460 // AT1G06440 // AT3G09790 // AT5G48040 // AT2G31290 // AT2G47110 // AT5G41700 // AT5G53360 // AT4G33160 // AT2G36370 // AT2G03560 // AT5G53840 // AT1G80570 // AT4G03510 // AT5G45790 // AT1G75440 
GO:0044265	P	cellular macromolecule catabolic process	26	1904	465	37767	0.33	1	// AT3G09790 // AT3G52115 // AT5G53840 // AT1G10760 // AT1G80570 // AT2G36370 // AT5G41340 // AT1G66650 // AT1G54210 // AT3G46460 // AT4G09020 // AT5G41700 // AT5G03240 // AT1G75440 // AT3G04050 // AT1G06440 // AT5G48040 // AT2G47110 // AT5G53360 // AT4G03510 // AT5G45790 // AT4G33160 // AT2G40840 // AT2G31290 // AT2G03560 // AT3G49160 
GO:0007154	P	cell communication	18	1904	1399	37767	1	1	// AT2G22430 // AT5G48850 // AT5G20150 // AT4G26080 // AT1G61370 // AT5G45380 // AT1G11300 // AT1G01720 // AT1G29395 // AT3G05120 // AT3G02460 // AT4G32630 // AT3G11410 // AT1G20630 // AT4G04955 // AT3G07940 // AT4G27290 // AT2G33130 
GO:0007017	P	microtubule-based process	6	1904	114	37767	0.52	1	// AT5G10470 // AT2G33460 // AT1G73860 // AT1G55550 // AT4G27360 // AT4G24170 
GO:0044085	P	cellular component biogenesis	19	1904	571	37767	0.98	1	// AT1G05560 // AT4G02650 // AT5G08780 // AT5G24120 // AT1G33340 // AT2G33460 // AT1G64860 // AT3G13782 // AT2G28720 // AT1G30455 // AT2G25540 // AT5G18180 // AT4G23920 // AT5G08430 // AT5G63700 // AT2G18050 // AT3G25050 // AT2G39820 // AT1G22700 
GO:0015031	P	protein transport	8	1904	381	37767	1	1	// AT2G30695 // AT5G41790 // AT3G27070 // AT1G61290 // AT2G18260 // AT1G71480 // AT1G03550 // AT4G03510 
GO:0004888	F	transmembrane receptor activity	30	1904	171	37767	3.6e-08	3.5e-05	// AT5G46490 // AT5G58120 // AT1G69550 // AT2G14080 // AT5G46330 // AT3G44670 // AT3G44630 // AT5G46270 // AT1G63870 // AT1G72860 // AT1G72940 // AT5G41740 // AT5G17680 // AT1G51270 // AT1G72920 // AT5G40910 // AT4G19520 // AT4G36140 // AT5G11250 // AT4G19500 // AT3G45410 // AT1G42470 // AT5G46260 // AT4G18130 // AT1G72950 // AT5G41750 // AT1G65800 // AT1G72910 // AT5G38850 // AT4G16920 
GO:0060089	F	molecular transducer activity	49	1904	422	37767	3.9e-07	8.4e-05	// AT5G46490 // AT5G58120 // AT1G69550 // AT1G73670 // AT2G14080 // AT5G46330 // AT3G44670 // AT2G37670 // AT3G44630 // AT5G17580 // AT5G46270 // AT5G58080 // AT2G33130 // AT5G42010 // AT1G63870 // AT1G72860 // AT1G72940 // AT1G69270 // AT3G19850 // AT5G41740 // AT2G46790 // AT5G17680 // AT1G51270 // AT1G72920 // AT4G23050 // AT5G40910 // AT2G46340 // AT4G19520 // AT4G36140 // AT5G11250 // AT4G19500 // AT3G45410 // AT1G42470 // AT2G18170 // AT4G11330 // AT5G46260 // AT4G18130 // AT3G29100 // AT1G72950 // AT1G50280 // AT2G40670 // AT5G41750 // AT3G50840 // AT1G65800 // AT5G58140 // AT3G14720 // AT1G72910 // AT5G38850 // AT4G16920 
GO:0015294	F	solute:cation symporter activity	27	1904	163	37767	4.7e-07	8.4e-05	// AT1G78130 // AT5G45380 // AT4G04760 // AT2G03590 // AT3G47420 // AT2G13100 // AT3G43790 // AT2G17500 // AT1G76520 // AT1G67300 // AT5G13740 // AT1G08890 // AT5G26340 // AT1G71090 // AT1G20925 // AT1G54730 // AT2G22730 // AT1G05030 // AT4G04750 // AT1G30220 // AT1G08920 // AT1G76430 // AT1G76530 // AT1G79410 // AT5G65687 // AT3G05165 // AT3G05160 
GO:0015293	F	symporter activity	27	1904	164	37767	5.2e-07	8.4e-05	// AT1G78130 // AT5G45380 // AT4G04760 // AT2G03590 // AT3G47420 // AT2G13100 // AT3G43790 // AT2G17500 // AT1G76520 // AT1G67300 // AT5G13740 // AT1G08890 // AT5G26340 // AT1G71090 // AT1G20925 // AT1G54730 // AT2G22730 // AT1G05030 // AT4G04750 // AT1G30220 // AT1G08920 // AT1G76430 // AT1G76530 // AT1G79410 // AT5G65687 // AT3G05165 // AT3G05160 
GO:0004872	F	receptor activity	32	1904	212	37767	2.8e-07	8.4e-05	// AT5G46490 // AT5G58120 // AT1G69550 // AT2G14080 // AT5G46330 // AT3G44670 // AT3G44630 // AT5G46270 // AT1G63870 // AT1G72860 // AT1G72940 // AT5G41740 // AT5G17680 // AT1G51270 // AT1G72920 // AT5G40910 // AT4G19520 // AT4G36140 // AT5G11250 // AT4G19500 // AT3G45410 // AT1G42470 // AT5G46260 // AT4G18130 // AT3G29100 // AT1G72950 // AT5G41750 // AT1G65800 // AT5G58140 // AT1G72910 // AT5G38850 // AT4G16920 
GO:0004871	F	signal transducer activity	49	1904	422	37767	3.9e-07	8.4e-05	// AT5G46490 // AT5G58120 // AT1G69550 // AT1G73670 // AT2G14080 // AT5G46330 // AT3G44670 // AT2G37670 // AT3G44630 // AT5G17580 // AT5G46270 // AT5G58080 // AT2G33130 // AT5G42010 // AT1G63870 // AT1G72860 // AT1G72940 // AT1G69270 // AT3G19850 // AT5G41740 // AT2G46790 // AT5G17680 // AT1G51270 // AT1G72920 // AT4G23050 // AT5G40910 // AT2G46340 // AT4G19520 // AT4G36140 // AT5G11250 // AT4G19500 // AT3G45410 // AT1G42470 // AT2G18170 // AT4G11330 // AT5G46260 // AT4G18130 // AT3G29100 // AT1G72950 // AT1G50280 // AT2G40670 // AT5G41750 // AT3G50840 // AT1G65800 // AT5G58140 // AT3G14720 // AT1G72910 // AT5G38850 // AT4G16920 
GO:0015291	F	secondary active transmembrane transporter activity	41	1904	345	37767	2e-06	0.00027	// AT1G78130 // AT1G33080 // AT5G45380 // AT4G04760 // AT2G03590 // AT3G47420 // AT1G51340 // AT2G13100 // AT3G43790 // AT2G17500 // AT5G17860 // AT5G52450 // AT1G76520 // AT1G67300 // AT5G13740 // AT3G05030 // AT1G61800 // AT4G04850 // AT1G08890 // AT5G26340 // AT3G45650 // AT1G71090 // AT1G20925 // AT1G79410 // AT1G74810 // AT2G22730 // AT1G05030 // AT4G04750 // AT1G30220 // AT4G21910 // AT5G60430 // AT1G08920 // AT1G76430 // AT5G20380 // AT1G73700 // AT1G76530 // AT3G14070 // AT1G54730 // AT5G65687 // AT3G05165 // AT3G05160 
GO:0003700	F	transcription factor activity	157	1904	2173	37767	1.1e-05	0.0013	// AT1G30500 // AT4G22950 // AT4G35900 // AT4G34680 // AT5G64530 // AT4G28790 // AT3G01530 // AT5G53200 // AT2G24680 // AT1G01380 // AT5G63790 // AT5G24120 // AT1G22810 // AT1G12610 // AT1G51140 // AT4G25480 // AT5G60440 // AT5G39610 // AT3G56850 // AT1G46768 // AT1G71200 // AT1G70000 // AT1G20693 // AT3G47640 // AT1G20696 // AT4G25470 // AT5G12840 // AT2G33480 // AT2G34450 // AT5G59780 // AT4G35270 // AT4G34990 // AT1G19210 // AT4G01550 // AT2G16720 // AT5G62470 // AT3G60390 // AT5G65060 // AT1G77920 // AT3G62610 // AT2G13960 // AT3G25990 // AT1G17460 // AT5G58080 // AT2G34440 // AT2G46270 // AT3G59580 // AT2G46870 // AT5G60910 // AT3G57390 // AT4G27410 // AT3G62420 // AT1G51120 // AT4G36990 // AT5G55390 // AT1G76350 // AT2G31230 // AT4G38340 // AT4G26150 // AT5G43840 // AT1G68200 // AT1G18960 // AT4G34410 // AT1G69170 // AT4G05170 // AT5G22290 // AT5G43250 // AT1G19700 // AT1G22130 // AT1G71520 // AT4G17500 // AT1G22590 // AT5G16600 // AT3G61890 // AT5G58280 // AT5G47140 // AT3G57230 // AT4G36930 // AT1G01030 // AT2G47890 // AT2G43500 // AT3G61970 // AT3G29035 // AT1G77570 // AT1G18710 // AT4G01500 // AT1G19490 // AT4G34000 // AT1G20700 // AT1G76580 // AT4G29930 // AT4G32980 // AT2G19810 // AT1G10610 // AT2G40200 // AT4G17570 // AT2G30420 // AT2G45660 // AT3G11020 // AT3G58070 // AT1G69490 // AT1G55110 // AT5G14960 // AT5G06510 // AT4G01060 // AT1G14600 // AT1G77450 // AT3G26790 // AT4G14410 // AT1G72650 // AT1G49720 // AT1G18330 // AT3G05690 // AT3G62090 // AT2G38340 // AT1G51950 // AT5G56840 // AT1G01520 // AT5G08070 // AT4G38960 // AT2G28550 // AT1G74840 // AT2G46830 // AT5G25390 // AT1G01720 // AT1G69540 // AT1G32240 // AT1G56650 // AT1G74930 // AT1G20640 // AT1G15050 // AT5G02320 // AT3G16280 // AT4G18880 // AT1G49560 // AT2G22430 // AT5G38860 // AT3G21890 // AT1G52880 // AT4G11250 // AT1G76110 // AT5G62020 // AT5G46830 // AT2G17180 // AT2G24690 // AT1G18750 // AT1G67970 // AT1G72830 // AT5G52660 // AT1G64860 // AT1G54160 // AT1G62310 // AT2G46680 // AT2G02060 // AT1G66390 // AT2G46530 // AT4G25490 
