GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0044238	P	primary metabolic process	55	299	8995	37767	0.99	1	// AT1G66980 // AT1G65190 // AT1G01520 // AT5G28020 // AT4G22950 // AT4G23290 // AT3G57640 // AT1G52540 // AT1G77280 // AT2G03560 // AT1G71810 // AT4G20140 // AT5G01260 // AT5G24120 // AT2G28200 // AT3G05020 // AT4G34060 // AT4G35270 // AT3G24490 // AT5G20410 // AT5G16450 // AT3G47580 // AT1G71200 // AT5G47140 // AT2G32540 // AT4G11640 // AT4G32980 // AT5G17230 // AT2G31230 // AT3G16220 // AT5G58770 // AT2G37700 // AT3G50660 // AT4G12910 // AT2G23430 // AT2G43690 // AT2G22980 // AT5G16600 // AT3G22420 // AT5G24155 // AT5G43700 // AT4G01060 // AT3G49160 // AT1G64860 // AT5G52170 // AT1G56600 // AT4G39780 // AT3G20280 // AT2G32530 // AT1G67080 // AT1G10900 // AT5G38240 // AT4G14410 // AT5G59130 // AT2G26800 
GO:0005975	P	carbohydrate metabolic process	6	299	866	37767	0.68	1	// AT1G66980 // AT5G01260 // AT1G56600 // AT2G32530 // AT3G49160 // AT2G32540 
GO:0042180	P	cellular ketone metabolic process	10	299	882	37767	0.17	1	// AT4G11640 // AT4G32980 // AT1G17050 // AT5G20410 // AT3G05020 // AT5G28020 // AT2G37700 // AT1G67080 // AT3G11750 // AT2G26800 
GO:0048856	P	anatomical structure development	13	299	1726	37767	0.61	1	// AT2G45660 // AT4G20140 // AT1G64690 // AT4G32980 // AT4G01060 // AT4G22950 // AT3G50660 // AT3G22420 // AT2G23430 // AT5G60440 // AT3G09190 // AT3G25717 // AT3G61970 
GO:0044237	P	cellular metabolic process	58	299	8722	37767	0.95	1	// AT1G66980 // AT1G22700 // AT1G65190 // AT1G01520 // AT4G34060 // AT3G55630 // AT4G23290 // AT3G57640 // AT1G52540 // AT1G77280 // AT5G20410 // AT1G71810 // AT3G05020 // AT4G20140 // AT5G24120 // AT2G28200 // AT1G17050 // AT5G28020 // AT4G35270 // AT3G24490 // AT5G49740 // AT4G04955 // AT3G16220 // AT5G16450 // AT3G47580 // AT1G71200 // AT3G11750 // AT5G47140 // AT2G03560 // AT4G11640 // AT4G22950 // AT4G32980 // AT5G17230 // AT2G31230 // AT5G63510 // AT5G58770 // AT2G37700 // AT2G23430 // AT1G53680 // AT3G01440 // AT2G43690 // AT5G16600 // AT3G22420 // AT4G25100 // AT5G43700 // AT4G01060 // AT5G03905 // AT1G64860 // AT1G76570 // AT5G52170 // AT4G39780 // AT3G20280 // AT1G67080 // AT1G10900 // AT5G38240 // AT4G14410 // AT3G49160 // AT2G26800 
GO:0006796	P	phosphate metabolic process	13	299	1178	37767	0.15	1	// AT3G57640 // AT4G20140 // AT1G65190 // AT4G23290 // AT3G22420 // AT2G23430 // AT1G52540 // AT1G77280 // AT1G66980 // AT5G38240 // AT2G43690 // AT3G47580 // AT1G71810 
GO:0006793	P	phosphorus metabolic process	13	299	1179	37767	0.15	1	// AT3G57640 // AT4G20140 // AT1G65190 // AT4G23290 // AT3G22420 // AT2G23430 // AT1G52540 // AT1G77280 // AT1G66980 // AT5G38240 // AT2G43690 // AT3G47580 // AT1G71810 
GO:0019825	F	oxygen binding	9	299	255	37767	0.00026	0.041	// AT3G48310 // AT5G25130 // AT5G25120 // AT1G13080 // AT3G26280 // AT3G26230 // AT3G26220 // AT4G12320 // AT5G25140 
GO:0004713	F	protein tyrosine kinase activity	5	299	203	37767	0.025	0.58	// AT5G38240 // AT1G52540 // AT1G77280 // AT4G23260 // AT1G65190 
GO:0016491	F	oxidoreductase activity	19	299	1463	37767	0.026	0.58	// AT5G49730 // AT5G43450 // AT4G25090 // AT4G25100 // AT1G22440 // AT3G61220 // AT5G24155 // AT2G37700 // AT5G44410 // AT2G29370 // AT1G06650 // AT5G49740 // AT2G48150 // AT2G34060 // AT2G29300 // AT4G24050 // AT3G50660 // AT1G04350 // AT2G24190 
GO:0005509	F	calcium ion binding	6	299	215	37767	0.0083	0.58	// AT4G25090 // AT5G47100 // AT3G07490 // AT4G03290 // AT3G01440 // AT5G54130 
GO:0030554	F	adenyl nucleotide binding	19	299	1465	37767	0.026	0.58	// AT4G20140 // AT4G25090 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT5G44410 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT1G59171 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0001883	F	purine nucleoside binding	19	299	1465	37767	0.026	0.58	// AT4G20140 // AT4G25090 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT5G44410 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT1G59171 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0001882	F	nucleoside binding	19	299	1465	37767	0.026	0.58	// AT4G20140 // AT4G25090 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT5G44410 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT1G59171 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0005524	F	ATP binding	17	299	1377	37767	0.05	0.9	// AT4G20140 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT1G59171 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0032559	F	adenyl ribonucleotide binding	17	299	1384	37767	0.052	0.9	// AT4G20140 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT1G59171 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0060089	F	molecular transducer activity	5	299	422	37767	0.25	1	// AT4G11330 // AT5G40910 // AT4G19500 // AT2G46790 // AT2G37670 
GO:0000166	F	nucleotide binding	20	299	2267	37767	0.34	1	// AT4G20140 // AT4G25090 // AT2G05720 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT5G44410 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT1G59171 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0016740	F	transferase activity	33	299	3321	37767	0.11	1	// AT1G66980 // AT1G65190 // AT4G23290 // AT3G22420 // AT1G52540 // AT1G77280 // AT1G71810 // AT4G20140 // AT5G24120 // AT1G17050 // AT4G23260 // AT1G59171 // AT4G10120 // AT1G73600 // AT3G47580 // AT3G61080 // AT1G69526 // AT2G32540 // AT5G17230 // AT5G20410 // AT1G53680 // AT4G11330 // AT1G03150 // AT3G57640 // AT1G64860 // AT2G43690 // AT1G56600 // AT5G10930 // AT2G32530 // AT5G58770 // AT1G10900 // AT5G38240 // AT3G49160 
GO:0046872	F	metal ion binding	20	299	1997	37767	0.17	1	// AT4G25090 // AT3G15352 // AT4G31450 // AT2G28200 // AT1G22440 // AT5G47100 // AT3G07490 // AT4G33565 // AT3G49160 // AT4G03290 // AT1G30860 // AT3G01440 // AT5G54130 // AT2G34060 // AT2G27580 // AT2G37700 // AT4G03965 // AT4G02075 // AT3G20280 // AT1G29600 
GO:0016757	F	transferase activity, transferring glycosyl groups	5	299	544	37767	0.43	1	// AT1G56600 // AT4G10120 // AT2G32540 // AT2G32530 // AT5G20410 
GO:0008270	F	zinc ion binding	10	299	1299	37767	0.58	1	// AT4G31450 // AT2G28200 // AT1G22440 // AT4G33565 // AT1G30860 // AT2G27580 // AT4G03965 // AT4G02075 // AT3G20280 // AT1G29600 
GO:0005488	F	binding	91	299	11258	37767	0.43	1	// AT3G48310 // AT4G22950 // AT5G47100 // AT4G03500 // AT5G24120 // AT2G28200 // AT5G25130 // AT4G23260 // AT5G44410 // AT2G28720 // AT5G60440 // AT3G24490 // AT2G34060 // AT1G71200 // AT3G20810 // AT3G07490 // AT4G33565 // AT3G01440 // AT5G18940 // AT1G29600 // AT5G43700 // AT5G25120 // AT4G03290 // AT4G39780 // AT3G13030 // AT3G57640 // AT5G54130 // AT3G26280 // AT3G20270 // AT5G01260 // AT4G35270 // AT2G24190 // AT2G31230 // AT5G43840 // AT4G13810 // AT1G10900 // AT4G25090 // AT1G65190 // AT5G47140 // AT1G52540 // AT1G61300 // AT1G71810 // AT2G46790 // AT1G59171 // AT2G29370 // AT4G12320 // AT4G32980 // AT4G19500 // AT1G13080 // AT3G15352 // AT2G45660 // AT4G16680 // AT3G26220 // AT3G25905 // AT5G43740 // AT5G52170 // AT1G30860 // AT2G27580 // AT5G38240 // AT4G03965 // AT4G14410 // AT5G59130 // AT5G16600 // AT1G01520 // AT4G24050 // AT1G77280 // AT4G02075 // AT4G20140 // AT5G51410 // AT1G22440 // AT2G02350 // AT5G49290 // AT3G61970 // AT2G05720 // AT1G62630 // AT5G40910 // AT3G20280 // AT4G31450 // AT2G37700 // AT2G18260 // AT2G29300 // AT5G25140 // AT4G01060 // AT5G03905 // AT1G64860 // AT1G76570 // AT3G09190 // AT3G47580 // AT3G26230 // AT3G49160 // AT1G22700 
GO:0003676	F	nucleic acid binding	28	299	4842	37767	0.97	1	// AT5G16600 // AT1G01520 // AT4G22950 // AT5G47140 // AT5G24120 // AT2G28200 // AT4G39780 // AT3G61970 // AT2G28720 // AT5G60440 // AT3G24490 // AT1G71200 // AT3G20810 // AT3G20280 // AT4G32980 // AT2G31230 // AT5G43840 // AT2G45660 // AT5G51410 // AT4G16680 // AT1G29600 // AT5G43700 // AT4G01060 // AT1G64860 // AT5G52170 // AT4G35270 // AT2G27580 // AT4G14410 
GO:0003677	F	DNA binding	25	299	2892	37767	0.35	1	// AT5G16600 // AT1G01520 // AT4G22950 // AT5G47140 // AT5G24120 // AT2G28200 // AT4G39780 // AT3G61970 // AT2G28720 // AT5G60440 // AT3G24490 // AT1G71200 // AT3G20810 // AT3G20280 // AT4G32980 // AT2G31230 // AT5G43840 // AT2G45660 // AT5G43700 // AT4G01060 // AT1G64860 // AT5G52170 // AT4G35270 // AT2G27580 // AT4G14410 
GO:0017076	F	purine nucleotide binding	19	299	1713	37767	0.091	1	// AT4G20140 // AT4G25090 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT5G44410 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT1G59171 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0016787	F	hydrolase activity	19	299	3468	37767	0.97	1	// AT1G66980 // AT4G12830 // AT4G27820 // AT1G57590 // AT5G19470 // AT4G34060 // AT4G19500 // AT2G32290 // AT4G12910 // AT3G10150 // AT3G16800 // AT4G04955 // AT2G01670 // AT3G62750 // AT5G02230 // AT4G16680 // AT2G22980 // AT5G59130 // AT5G40910 
GO:0016301	F	kinase activity	19	299	1641	37767	0.066	1	// AT1G66980 // AT4G20140 // AT2G43690 // AT1G65190 // AT3G47580 // AT4G23260 // AT4G23290 // AT3G22420 // AT1G59171 // AT1G52540 // AT1G77280 // AT5G10930 // AT5G38240 // AT1G10900 // AT4G11330 // AT3G57640 // AT1G71810 // AT3G49160 // AT3G61080 
GO:0043169	F	cation binding	20	299	2087	37767	0.22	1	// AT4G25090 // AT3G15352 // AT4G31450 // AT2G28200 // AT1G22440 // AT5G47100 // AT3G07490 // AT4G33565 // AT3G49160 // AT4G03290 // AT1G30860 // AT3G01440 // AT5G54130 // AT2G34060 // AT2G27580 // AT2G37700 // AT4G03965 // AT4G02075 // AT3G20280 // AT1G29600 
GO:0003824	F	catalytic activity	79	299	9638	37767	0.38	1	// AT1G65190 // AT5G49730 // AT4G25090 // AT3G16800 // AT1G66980 // AT4G34060 // AT4G12830 // AT3G55630 // AT4G23290 // AT3G22420 // AT1G52540 // AT2G03560 // AT1G77280 // AT4G24050 // AT3G62750 // AT1G59171 // AT3G49160 // AT3G61080 // AT4G20140 // AT5G01260 // AT5G24120 // AT2G01670 // AT1G22440 // AT1G17050 // AT5G28020 // AT4G23260 // AT5G44410 // AT2G29370 // AT3G10150 // AT4G10120 // AT5G49740 // AT2G34060 // AT5G20410 // AT1G73600 // AT2G22980 // AT1G71810 // AT1G69526 // AT2G24190 // AT4G11640 // AT3G61220 // AT4G27820 // AT4G04955 // AT1G57590 // AT5G17230 // AT5G63510 // AT5G19470 // AT4G19500 // AT3G50660 // AT4G12910 // AT1G53680 // AT2G48150 // AT2G29300 // AT2G37700 // AT4G11330 // AT1G03150 // AT4G16680 // AT5G40910 // AT5G24155 // AT3G47580 // AT3G57640 // AT5G43450 // AT1G04350 // AT1G06650 // AT4G25100 // AT3G11750 // AT2G32290 // AT1G64860 // AT2G43690 // AT1G56600 // AT5G10930 // AT2G32530 // AT1G67080 // AT1G10900 // AT5G38240 // AT5G58770 // AT2G32540 // AT5G02230 // AT5G59130 // AT2G26800 
GO:0022892	F	substrate-specific transporter activity	5	299	1059	37767	0.92	1	// AT2G03590 // AT5G24380 // AT4G05110 // AT1G60960 // AT3G05020 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	21	299	1887	37767	0.076	1	// AT1G66980 // AT4G20140 // AT2G43690 // AT5G24120 // AT1G65190 // AT3G47580 // AT1G64860 // AT4G23260 // AT4G23290 // AT3G22420 // AT1G59171 // AT1G52540 // AT1G77280 // AT5G10930 // AT5G38240 // AT1G10900 // AT4G11330 // AT3G57640 // AT1G71810 // AT3G49160 // AT3G61080 
GO:0032555	F	purine ribonucleotide binding	17	299	1631	37767	0.15	1	// AT4G20140 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT1G59171 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0032553	F	ribonucleotide binding	17	299	1631	37767	0.15	1	// AT4G20140 // AT1G65190 // AT3G47580 // AT5G43740 // AT4G23260 // AT1G59171 // AT3G57640 // AT1G52540 // AT1G77280 // AT4G19500 // AT1G62630 // AT1G10900 // AT5G38240 // AT5G40910 // AT4G16680 // AT1G61300 // AT1G71810 
GO:0043167	F	ion binding	20	299	2087	37767	0.22	1	// AT4G25090 // AT3G15352 // AT4G31450 // AT2G28200 // AT1G22440 // AT5G47100 // AT3G07490 // AT4G33565 // AT3G49160 // AT4G03290 // AT1G30860 // AT3G01440 // AT5G54130 // AT2G34060 // AT2G27580 // AT2G37700 // AT4G03965 // AT4G02075 // AT3G20280 // AT1G29600 
GO:0005215	F	transporter activity	8	299	1477	37767	0.9	1	// AT5G60430 // AT1G60960 // AT2G38460 // AT3G05020 // AT5G63060 // AT5G24380 // AT2G03590 // AT4G05110 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	14	299	1154	37767	0.079	1	// AT3G57640 // AT4G20140 // AT1G65190 // AT4G23260 // AT1G59171 // AT3G22420 // AT1G52540 // AT1G77280 // AT3G47580 // AT5G38240 // AT1G10900 // AT4G11330 // AT3G49160 // AT1G71810 
GO:0005515	F	protein binding	19	299	2944	37767	0.85	1	// AT4G31450 // AT5G49290 // AT5G43740 // AT5G59130 // AT4G33565 // AT4G13810 // AT2G46790 // AT2G18260 // AT1G30860 // AT3G20280 // AT4G19500 // AT1G62630 // AT4G03500 // AT4G03965 // AT3G25905 // AT3G13030 // AT5G40910 // AT1G61300 // AT4G02075 
GO:0004871	F	signal transducer activity	5	299	422	37767	0.25	1	// AT4G11330 // AT5G40910 // AT4G19500 // AT2G46790 // AT2G37670 
GO:0030528	F	transcription regulator activity	23	299	2417	37767	0.21	1	// AT5G16600 // AT1G01520 // AT4G22950 // AT5G47140 // AT5G24120 // AT2G28200 // AT2G46790 // AT3G61970 // AT5G60440 // AT3G24490 // AT4G39780 // AT1G71200 // AT3G20810 // AT4G32980 // AT2G31230 // AT5G43840 // AT2G45660 // AT5G43700 // AT4G01060 // AT1G64860 // AT5G52170 // AT4G35270 // AT4G14410 
GO:0004674	F	protein serine/threonine kinase activity	6	299	681	37767	0.45	1	// AT4G20140 // AT4G23260 // AT1G77280 // AT5G38240 // AT4G11330 // AT3G47580 
GO:0004672	F	protein kinase activity	11	299	953	37767	0.14	1	// AT3G57640 // AT4G20140 // AT1G65190 // AT4G23260 // AT3G22420 // AT1G52540 // AT1G77280 // AT5G38240 // AT4G11330 // AT3G47580 // AT1G71810 
GO:0003700	F	transcription factor activity	22	299	2173	37767	0.14	1	// AT5G16600 // AT1G01520 // AT4G22950 // AT5G47140 // AT5G24120 // AT2G28200 // AT4G39780 // AT3G61970 // AT5G60440 // AT3G24490 // AT1G71200 // AT3G20810 // AT4G32980 // AT2G31230 // AT5G43840 // AT2G45660 // AT5G43700 // AT4G01060 // AT1G64860 // AT5G52170 // AT4G35270 // AT4G14410 
GO:0046914	F	transition metal ion binding	14	299	1618	37767	0.41	1	// AT4G25090 // AT3G15352 // AT4G31450 // AT2G28200 // AT1G22440 // AT4G33565 // AT2G37700 // AT1G30860 // AT2G27580 // AT2G34060 // AT4G03965 // AT4G02075 // AT3G20280 // AT1G29600 
GO:0034357	C	photosynthetic membrane	5	299	273	37767	0.069	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0031976	C	plastid thylakoid	5	299	293	37767	0.087	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0031984	C	organelle subcompartment	5	299	295	37767	0.089	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0016021	C	integral to membrane	6	299	395	37767	0.098	1	// AT4G38290 // AT2G36630 // AT2G18240 // AT2G45740 // AT5G02630 // AT5G38510 
GO:0016020	C	membrane	36	299	4068	37767	0.27	1	// AT5G49730 // AT1G70260 // AT3G61220 // AT5G47100 // AT2G37670 // AT4G19003 // AT1G52540 // AT5G20410 // AT5G02630 // AT3G24460 // AT3G27350 // AT5G49740 // AT2G41050 // AT5G38510 // AT5G40910 // AT1G76955 // AT1G60960 // AT2G18240 // AT5G63510 // AT5G59470 // AT4G33565 // AT4G19500 // AT1G10900 // AT4G38290 // AT3G01440 // AT3G28070 // AT1G23140 // AT5G60430 // AT2G36630 // AT1G76570 // AT1G51110 // AT2G45740 // AT5G42765 // AT1G67080 // AT4G10170 // AT1G22700 
GO:0043234	C	protein complex	9	299	1443	37767	0.81	1	// AT5G63510 // AT1G13460 // AT5G47100 // AT1G76570 // AT2G37670 // AT4G19003 // AT2G05720 // AT1G67080 // AT3G01440 
GO:0043231	C	intracellular membrane-bounded organelle	52	299	7615	37767	0.9	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT4G22950 // AT5G63060 // AT5G47140 // AT3G61080 // AT5G20150 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT4G04955 // AT5G20410 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G12830 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT2G45740 // AT5G64950 // AT3G01440 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0044424	C	intracellular part	58	299	9302	37767	0.99	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT3G55630 // AT5G63060 // AT5G47140 // AT3G01440 // AT4G12830 // AT5G20410 // AT1G50290 // AT3G61080 // AT5G20150 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT2G05720 // AT4G04955 // AT3G16220 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G22950 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT1G53680 // AT2G45740 // AT5G64950 // AT2G48150 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0044425	C	membrane part	13	299	1360	37767	0.29	1	// AT4G38290 // AT2G36630 // AT2G18240 // AT5G63510 // AT2G37670 // AT4G19003 // AT2G45740 // AT4G19500 // AT5G02630 // AT1G67080 // AT5G38510 // AT5G40910 // AT3G01440 
GO:0044422	C	organelle part	11	299	2562	37767	0.99	1	// AT4G19003 // AT5G42765 // AT5G63510 // AT2G28720 // AT1G51110 // AT2G45740 // AT3G01440 // AT5G20410 // AT1G67080 // AT1G22700 // AT1G71810 
GO:0043229	C	intracellular organelle	52	299	8149	37767	0.97	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT4G22950 // AT5G63060 // AT5G47140 // AT3G61080 // AT5G20150 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT4G04955 // AT5G20410 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G12830 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT2G45740 // AT5G64950 // AT3G01440 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0005622	C	intracellular	59	299	9671	37767	0.99	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT3G55630 // AT5G63060 // AT5G47140 // AT3G01440 // AT4G12830 // AT5G20410 // AT1G50290 // AT3G61080 // AT5G20150 // AT2G28200 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT2G05720 // AT4G04955 // AT3G16220 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G22950 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT1G53680 // AT2G45740 // AT5G64950 // AT2G48150 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0043227	C	membrane-bounded organelle	52	299	7622	37767	0.9	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT4G22950 // AT5G63060 // AT5G47140 // AT3G61080 // AT5G20150 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT4G04955 // AT5G20410 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G12830 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT2G45740 // AT5G64950 // AT3G01440 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0009579	C	thylakoid	5	299	376	37767	0.18	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0044436	C	thylakoid part	5	299	307	37767	0.1	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0044435	C	plastid part	7	299	867	37767	0.53	1	// AT5G42765 // AT5G20410 // AT1G51110 // AT3G01440 // AT1G67080 // AT1G71810 // AT1G22700 
GO:0044434	C	chloroplast part	7	299	746	37767	0.38	1	// AT5G42765 // AT5G20410 // AT1G51110 // AT3G01440 // AT1G67080 // AT1G71810 // AT1G22700 
GO:0012505	C	endomembrane system	36	299	3416	37767	0.049	1	// AT5G46220 // AT1G70260 // AT5G64770 // AT3G57062 // AT2G43690 // AT3G52360 // AT5G59130 // AT5G02630 // AT1G61300 // AT3G20270 // AT1G55475 // AT5G02690 // AT4G23260 // AT5G44410 // AT1G57680 // AT2G34060 // AT2G41050 // AT3G47580 // AT1G72645 // AT2G29300 // AT5G10946 // AT3G13480 // AT1G06980 // AT5G03345 // AT5G54145 // AT3G55240 // AT5G24155 // AT2G35733 // AT2G36630 // AT5G43740 // AT3G09190 // AT3G15395 // AT1G18990 // AT5G38240 // AT1G36380 // AT5G59350 
GO:0044444	C	cytoplasmic part	40	299	6289	37767	0.95	1	// AT3G61898 // AT1G32520 // AT4G25090 // AT1G13460 // AT3G55630 // AT4G23290 // AT4G19003 // AT3G01440 // AT1G50290 // AT1G71810 // AT1G22630 // AT5G24165 // AT5G49740 // AT4G04955 // AT5G20410 // AT3G61080 // AT1G69526 // AT5G09820 // AT4G12830 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G45740 // AT5G64950 // AT2G48150 // AT5G58770 // AT1G02470 // AT5G42765 // AT2G25625 // AT4G25100 // AT1G64860 // AT5G63060 // AT5G06790 // AT1G51110 // AT1G67080 // AT1G62250 // AT1G22700 // AT2G26800 
GO:0009536	C	plastid	25	299	2965	37767	0.4	1	// AT1G32520 // AT5G63060 // AT1G71810 // AT1G22630 // AT5G24165 // AT5G49740 // AT3G61080 // AT1G69526 // AT5G09820 // AT1G17050 // AT5G20410 // AT4G12830 // AT1G67080 // AT3G01440 // AT1G02470 // AT5G42765 // AT2G25625 // AT4G25100 // AT1G64860 // AT1G76570 // AT5G06790 // AT1G51110 // AT5G58770 // AT1G62250 // AT1G22700 
GO:0055035	C	plastid thylakoid membrane	5	299	231	37767	0.039	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0031224	C	intrinsic to membrane	8	299	806	37767	0.31	1	// AT4G38290 // AT2G36630 // AT2G18240 // AT4G19500 // AT2G45740 // AT5G02630 // AT5G38510 // AT5G40910 
GO:0031090	C	organelle membrane	9	299	842	37767	0.23	1	// AT1G51110 // AT5G42765 // AT5G63510 // AT4G19003 // AT2G45740 // AT3G01440 // AT5G20410 // AT1G67080 // AT1G22700 
GO:0005634	C	nucleus	15	299	2621	37767	0.93	1	// AT4G12560 // AT5G20150 // AT4G32980 // AT5G43700 // AT5G16600 // AT4G22950 // AT4G03290 // AT5G52170 // AT2G28720 // AT2G23430 // AT4G39780 // AT3G16800 // AT1G71200 // AT4G14410 // AT5G47140 
GO:0005739	C	mitochondrion	7	299	1276	37767	0.88	1	// AT3G61898 // AT4G25100 // AT5G63510 // AT4G23290 // AT5G64950 // AT2G26800 // AT3G61080 
